09/10/24 10:34:53 Training initiated with the following parameters:
Model Parameters: (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('padding', 12), ('latent_dim', 32), ('leak', 0.99), ('drop', 0.01), ('stochastic', True))
Encoder Parameters: (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('padding', 12), ('latent_dim', 32), ('leak', 0.99), ('drop', 0.01))
Decoder Parameters: (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('padding', 12), ('latent_dim', 32), ('leak', 0.99), ('drop', 0.01))

09/10/24 10:34:53 Train Loader Image Data Size: (28, 28)
09/10/24 10:34:54 (0m 00s) | [1/10000] Batch 0 (0.682s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0125 | Abs. Loss: 10.01
09/10/24 10:49:43 (0m 25s) | [2/10000] Batch 727 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0242 | Abs. Loss: 15633.59
09/10/24 10:49:43 (0m 25s) | [2/10000] Batch 728 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0229 | Abs. Loss: 15643.62
09/10/24 10:49:43 (0m 25s) | [2/10000] Batch 729 (0.005s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0007 | Abs. Loss: 15653.62
09/10/24 10:49:43 (0m 25s) | [2/10000] Batch 730 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.967 | Loss: 9.9706 | Abs. Loss: 15663.59
09/10/24 10:49:43 (0m 25s) | [2/10000] Batch 731 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0072 | Abs. Loss: 15673.59
09/10/24 10:49:43 (0m 25s) | [2/10000] Batch 732 (0.005s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0000 | Abs. Loss: 15683.59
09/10/24 10:49:43 (0m 25s) | [2/10000] Batch 733 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 9.9916 | Abs. Loss: 15693.59
09/10/24 10:49:43 (0m 25s) | [2/10000] Batch 734 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 9.9909 | Abs. Loss: 15703.58
09/10/24 10:49:43 (0m 26s) | [2/10000] Batch 735 (0.005s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 9.9928 | Abs. Loss: 15713.57
09/10/24 10:49:43 (0m 26s) | [2/10000] Batch 736 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0314 | Abs. Loss: 15723.60
09/10/24 10:49:43 (0m 26s) | [2/10000] Batch 737 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0188 | Abs. Loss: 15733.62
09/10/24 10:49:43 (0m 26s) | [2/10000] Batch 738 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0267 | Abs. Loss: 15743.65
09/10/24 10:49:43 (0m 26s) | [2/10000] Batch 739 (0.005s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0015 | Abs. Loss: 15753.65
09/10/24 10:49:43 (0m 26s) | [2/10000] Batch 740 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0193 | Abs. Loss: 15763.67
09/10/24 10:49:43 (0m 26s) | [2/10000] Batch 741 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0029 | Abs. Loss: 15773.67
09/10/24 10:49:43 (0m 26s) | [2/10000] Batch 742 (0.005s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0160 | Abs. Loss: 15783.69
09/10/24 10:49:43 (0m 26s) | [2/10000] Batch 743 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0410 | Abs. Loss: 15793.73
09/10/24 10:49:43 (0m 26s) | [2/10000] Batch 744 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0404 | Abs. Loss: 15803.77
09/10/24 10:49:43 (0m 26s) | [2/10000] Batch 745 (0.005s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.967 | Loss: 9.9790 | Abs. Loss: 15813.75
09/10/24 10:49:43 (0m 26s) | [2/10000] Batch 746 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0276 | Abs. Loss: 15823.77
09/10/24 10:49:43 (0m 26s) | [2/10000] Batch 747 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0191 | Abs. Loss: 15833.79
09/10/24 10:49:43 (0m 26s) | [2/10000] Batch 748 (0.005s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0110 | Abs. Loss: 15843.80
09/10/24 10:49:43 (0m 26s) | [2/10000] Batch 749 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 9.9947 | Abs. Loss: 15853.80
09/10/24 10:49:43 (0m 26s) | [2/10000] Batch 750 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0168 | Abs. Loss: 15863.82
09/10/24 10:49:43 (0m 26s) | [2/10000] Batch 751 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 9.9944 | Abs. Loss: 15873.81
09/10/24 10:49:43 (0m 26s) | [2/10000] Batch 752 (0.005s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0017 | Abs. Loss: 15883.81
09/10/24 10:49:43 (0m 26s) | [2/10000] Batch 753 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0160 | Abs. Loss: 15893.83
09/10/24 10:49:43 (0m 26s) | [2/10000] Batch 754 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0165 | Abs. Loss: 15903.84
09/10/24 10:49:43 (0m 26s) | [2/10000] Batch 755 (0.005s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 9.9975 | Abs. Loss: 15913.84
09/10/24 10:49:43 (0m 26s) | [2/10000] Batch 756 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0029 | Abs. Loss: 15923.84
09/10/24 10:49:44 (0m 26s) | [2/10000] Batch 757 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0247 | Abs. Loss: 15933.87
09/10/24 10:49:44 (0m 26s) | [2/10000] Batch 758 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0186 | Abs. Loss: 15943.89
09/10/24 10:49:44 (0m 26s) | [2/10000] Batch 759 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0016 | Abs. Loss: 15953.89
09/10/24 10:49:44 (0m 26s) | [2/10000] Batch 760 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 9.9906 | Abs. Loss: 15963.88
09/10/24 10:49:44 (0m 26s) | [2/10000] Batch 761 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0033 | Abs. Loss: 15973.88
09/10/24 10:49:44 (0m 26s) | [2/10000] Batch 762 (0.005s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 9.9996 | Abs. Loss: 15983.88
09/10/24 10:49:44 (0m 26s) | [2/10000] Batch 763 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0174 | Abs. Loss: 15993.90
09/10/24 10:49:44 (0m 26s) | [2/10000] Batch 764 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0001 | Abs. Loss: 16003.90
09/10/24 10:49:44 (0m 27s) | [2/10000] Batch 765 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0184 | Abs. Loss: 16013.92
09/10/24 10:49:44 (0m 27s) | [2/10000] Batch 766 (0.005s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0005 | Abs. Loss: 16023.92
09/10/24 10:49:44 (0m 27s) | [2/10000] Batch 767 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 9.9991 | Abs. Loss: 16033.92
09/10/24 10:49:44 (0m 27s) | [2/10000] Batch 768 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0107 | Abs. Loss: 16043.93
09/10/24 10:49:44 (0m 27s) | [2/10000] Batch 769 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.967 | Loss: 9.9789 | Abs. Loss: 16053.91
09/10/24 10:49:44 (0m 27s) | [2/10000] Batch 770 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0290 | Abs. Loss: 16063.94
09/10/24 10:49:44 (0m 27s) | [2/10000] Batch 771 (0.005s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 9.9969 | Abs. Loss: 16073.93
09/10/24 10:49:44 (0m 27s) | [2/10000] Batch 772 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0295 | Abs. Loss: 16083.96
09/10/24 10:49:44 (0m 27s) | [2/10000] Batch 773 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0127 | Abs. Loss: 16093.98
09/10/24 10:49:44 (0m 27s) | [2/10000] Batch 774 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0305 | Abs. Loss: 16104.01
09/10/24 10:49:44 (0m 27s) | [2/10000] Batch 775 (0.005s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0014 | Abs. Loss: 16114.01
09/10/24 10:49:44 (0m 27s) | [2/10000] Batch 776 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0280 | Abs. Loss: 16124.04
09/10/24 10:49:44 (0m 27s) | [2/10000] Batch 777 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0373 | Abs. Loss: 16134.07
09/10/24 10:49:44 (0m 27s) | [2/10000] Batch 778 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0013 | Abs. Loss: 16144.07
09/10/24 10:49:44 (0m 27s) | [2/10000] Batch 779 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0148 | Abs. Loss: 16154.09
09/10/24 10:49:44 (0m 27s) | [2/10000] Batch 780 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0105 | Abs. Loss: 16164.10
09/10/24 10:49:44 (0m 27s) | [2/10000] Batch 781 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.967 | Loss: 9.9814 | Abs. Loss: 16174.08
09/10/24 10:49:44 (0m 27s) | [2/10000] Batch 782 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0344 | Abs. Loss: 16184.12
09/10/24 10:49:44 (0m 27s) | [2/10000] Batch 783 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0122 | Abs. Loss: 16194.13
09/10/24 10:49:44 (0m 27s) | [2/10000] Batch 784 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0160 | Abs. Loss: 16204.14
09/10/24 10:49:44 (0m 27s) | [2/10000] Batch 785 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0250 | Abs. Loss: 16214.17
09/10/24 10:49:44 (0m 27s) | [2/10000] Batch 786 (0.005s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0254 | Abs. Loss: 16224.19
09/10/24 10:49:45 (0m 27s) | [2/10000] Batch 787 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0158 | Abs. Loss: 16234.21
09/10/24 10:49:45 (0m 27s) | [2/10000] Batch 788 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0067 | Abs. Loss: 16244.22
09/10/24 10:49:45 (0m 27s) | [2/10000] Batch 789 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.967 | Loss: 9.9898 | Abs. Loss: 16254.21
09/10/24 10:49:45 (0m 27s) | [2/10000] Batch 790 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0006 | Abs. Loss: 16264.21
09/10/24 10:49:45 (0m 27s) | [2/10000] Batch 791 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0143 | Abs. Loss: 16274.22
09/10/24 10:49:45 (0m 27s) | [2/10000] Batch 792 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0003 | Abs. Loss: 16284.22
09/10/24 10:49:45 (0m 27s) | [2/10000] Batch 793 (0.005s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0017 | Abs. Loss: 16294.22
09/10/24 10:49:45 (0m 27s) | [2/10000] Batch 794 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0049 | Abs. Loss: 16304.23
09/10/24 10:49:45 (0m 28s) | [2/10000] Batch 795 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0141 | Abs. Loss: 16314.24
09/10/24 10:49:45 (0m 28s) | [2/10000] Batch 796 (0.005s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0231 | Abs. Loss: 16324.27
09/10/24 10:49:45 (0m 28s) | [2/10000] Batch 797 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 9.9994 | Abs. Loss: 16334.27
09/10/24 10:49:45 (0m 28s) | [2/10000] Batch 798 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0111 | Abs. Loss: 16344.28
09/10/24 10:49:45 (0m 28s) | [2/10000] Batch 799 (0.005s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 9.9878 | Abs. Loss: 16354.26
09/10/24 10:49:45 (0m 28s) | [2/10000] Batch 800 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0234 | Abs. Loss: 16364.29
09/10/24 10:49:45 (0m 28s) | [2/10000] Batch 801 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0024 | Abs. Loss: 16374.29
09/10/24 10:49:45 (0m 28s) | [2/10000] Batch 802 (0.005s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 9.9959 | Abs. Loss: 16384.29
09/10/24 10:49:45 (0m 28s) | [2/10000] Batch 803 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0062 | Abs. Loss: 16394.29
09/10/24 10:49:45 (0m 28s) | [2/10000] Batch 804 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0112 | Abs. Loss: 16404.30
09/10/24 10:49:45 (0m 28s) | [2/10000] Batch 805 (0.005s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0011 | Abs. Loss: 16414.30
09/10/24 10:49:45 (0m 28s) | [2/10000] Batch 806 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0093 | Abs. Loss: 16424.31
09/10/24 10:49:45 (0m 28s) | [2/10000] Batch 807 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0440 | Abs. Loss: 16434.36
09/10/24 10:49:45 (0m 28s) | [2/10000] Batch 808 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0181 | Abs. Loss: 16444.38
09/10/24 10:49:45 (0m 28s) | [2/10000] Batch 809 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0190 | Abs. Loss: 16454.39
09/10/24 10:49:45 (0m 28s) | [2/10000] Batch 810 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0297 | Abs. Loss: 16464.42
09/10/24 10:49:45 (0m 28s) | [2/10000] Batch 811 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0209 | Abs. Loss: 16474.45
09/10/24 10:49:45 (0m 28s) | [2/10000] Batch 812 (0.005s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 9.9946 | Abs. Loss: 16484.44
09/10/24 10:49:45 (0m 28s) | [2/10000] Batch 813 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0203 | Abs. Loss: 16494.46
09/10/24 10:49:45 (0m 28s) | [2/10000] Batch 814 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0270 | Abs. Loss: 16504.49
09/10/24 10:49:45 (0m 28s) | [2/10000] Batch 815 (0.005s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0266 | Abs. Loss: 16514.51
09/10/24 10:49:45 (0m 28s) | [2/10000] Batch 816 (0.005s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0043 | Abs. Loss: 16524.52
09/10/24 10:49:46 (0m 28s) | [2/10000] Batch 817 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 9.9899 | Abs. Loss: 16534.51
09/10/24 10:49:46 (0m 28s) | [2/10000] Batch 818 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.967 | Loss: 9.9874 | Abs. Loss: 16544.50
09/10/24 10:49:46 (0m 28s) | [2/10000] Batch 819 (0.005s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0155 | Abs. Loss: 16554.51
09/10/24 10:49:46 (0m 28s) | [2/10000] Batch 820 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 9.9996 | Abs. Loss: 16564.51
09/10/24 10:49:46 (0m 28s) | [2/10000] Batch 821 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0198 | Abs. Loss: 16574.53
09/10/24 10:49:46 (0m 28s) | [2/10000] Batch 822 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0047 | Abs. Loss: 16584.53
09/10/24 10:49:46 (0m 28s) | [2/10000] Batch 823 (0.005s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0110 | Abs. Loss: 16594.55
09/10/24 10:49:46 (0m 28s) | [2/10000] Batch 824 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0182 | Abs. Loss: 16604.56
09/10/24 10:49:46 (0m 29s) | [2/10000] Batch 825 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0183 | Abs. Loss: 16614.58
09/10/24 10:49:46 (0m 29s) | [2/10000] Batch 826 (0.005s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0063 | Abs. Loss: 16624.59
09/10/24 10:49:46 (0m 29s) | [2/10000] Batch 827 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 9.9875 | Abs. Loss: 16634.58
09/10/24 10:49:46 (0m 29s) | [2/10000] Batch 828 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0088 | Abs. Loss: 16644.59
09/10/24 10:49:46 (0m 29s) | [2/10000] Batch 829 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0406 | Abs. Loss: 16654.63
09/10/24 10:49:46 (0m 29s) | [2/10000] Batch 830 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0165 | Abs. Loss: 16664.64
09/10/24 10:49:46 (0m 29s) | [2/10000] Batch 831 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0146 | Abs. Loss: 16674.66
09/10/24 10:49:46 (0m 29s) | [2/10000] Batch 832 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0159 | Abs. Loss: 16684.67
09/10/24 10:49:46 (0m 29s) | [2/10000] Batch 833 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0194 | Abs. Loss: 16694.69
09/10/24 10:49:46 (0m 29s) | [2/10000] Batch 834 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0340 | Abs. Loss: 16704.73
09/10/24 10:49:46 (0m 29s) | [2/10000] Batch 835 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0071 | Abs. Loss: 16714.73
09/10/24 10:49:46 (0m 29s) | [2/10000] Batch 836 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0219 | Abs. Loss: 16724.76
09/10/24 10:49:46 (0m 29s) | [2/10000] Batch 837 (0.005s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0100 | Abs. Loss: 16734.77
09/10/24 10:49:46 (0m 29s) | [2/10000] Batch 838 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0107 | Abs. Loss: 16744.78
09/10/24 10:49:46 (0m 29s) | [2/10000] Batch 839 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0239 | Abs. Loss: 16754.80
09/10/24 10:49:46 (0m 29s) | [2/10000] Batch 840 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0370 | Abs. Loss: 16764.84
09/10/24 10:49:46 (0m 29s) | [2/10000] Batch 841 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0082 | Abs. Loss: 16774.84
09/10/24 10:49:46 (0m 29s) | [2/10000] Batch 842 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 9.9968 | Abs. Loss: 16784.84
09/10/24 10:49:46 (0m 29s) | [2/10000] Batch 843 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0057 | Abs. Loss: 16794.85
09/10/24 10:49:46 (0m 29s) | [2/10000] Batch 844 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0241 | Abs. Loss: 16804.87
09/10/24 10:49:46 (0m 29s) | [2/10000] Batch 845 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0112 | Abs. Loss: 16814.88
09/10/24 10:49:46 (0m 29s) | [2/10000] Batch 846 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0097 | Abs. Loss: 16824.89
09/10/24 10:49:47 (0m 29s) | [2/10000] Batch 847 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.967 | Loss: 9.9821 | Abs. Loss: 16834.87
09/10/24 10:49:47 (0m 29s) | [2/10000] Batch 848 (0.005s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0127 | Abs. Loss: 16844.89
09/10/24 10:49:47 (0m 29s) | [2/10000] Batch 849 (0.005s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0109 | Abs. Loss: 16854.90
09/10/24 10:49:47 (0m 29s) | [2/10000] Batch 850 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0198 | Abs. Loss: 16864.92
09/10/24 10:49:47 (0m 29s) | [2/10000] Batch 851 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0153 | Abs. Loss: 16874.93
09/10/24 10:49:47 (0m 29s) | [2/10000] Batch 852 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.967 | Loss: 9.9800 | Abs. Loss: 16884.91
09/10/24 10:49:47 (0m 29s) | [2/10000] Batch 853 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0054 | Abs. Loss: 16894.92
09/10/24 10:49:47 (0m 29s) | [2/10000] Batch 854 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0102 | Abs. Loss: 16904.93
09/10/24 10:49:47 (0m 30s) | [2/10000] Batch 855 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.967 | Loss: 9.9881 | Abs. Loss: 16914.92
09/10/24 10:49:47 (0m 30s) | [2/10000] Batch 856 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 9.9953 | Abs. Loss: 16924.91
09/10/24 10:49:47 (0m 30s) | [2/10000] Batch 857 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.967 | Loss: 9.9801 | Abs. Loss: 16934.89
09/10/24 10:49:47 (0m 30s) | [2/10000] Batch 858 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0191 | Abs. Loss: 16944.91
09/10/24 10:49:47 (0m 30s) | [2/10000] Batch 859 (0.005s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0365 | Abs. Loss: 16954.95
09/10/24 10:49:47 (0m 30s) | [2/10000] Batch 860 (0.005s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0124 | Abs. Loss: 16964.96
09/10/24 10:49:47 (0m 30s) | [2/10000] Batch 861 (0.006s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0006 | Abs. Loss: 16974.96
09/10/24 10:49:47 (0m 30s) | [2/10000] Batch 862 (0.005s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 9.9929 | Abs. Loss: 16984.95
09/10/24 10:49:47 (0m 30s) | [2/10000] Batch 863 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0166 | Abs. Loss: 16994.97
09/10/24 10:49:47 (0m 30s) | [2/10000] Batch 864 (0.005s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0212 | Abs. Loss: 17004.99
09/10/24 10:49:47 (0m 30s) | [2/10000] Batch 865 (0.005s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0005 | Abs. Loss: 17014.99
09/10/24 10:49:47 (0m 30s) | [2/10000] Batch 866 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0229 | Abs. Loss: 17025.01
09/10/24 10:49:47 (0m 30s) | [2/10000] Batch 867 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0135 | Abs. Loss: 17035.03
09/10/24 10:49:47 (0m 30s) | [2/10000] Batch 868 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.968 | Loss: 10.0117 | Abs. Loss: 17045.04
09/10/24 10:49:47 (0m 30s) | [2/10000] Batch 869 (0.004s) | LR: 1e-10 | KLW: 1, Rec. Loss: 0.967 | Loss: 9.9762 | Abs. Loss: 17055.02
