09/11/24 22:42:40 Training initiated with the following parameters:
Model Parameters: (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('stride', 2), ('padding', 12), ('latent_dim', 8), ('leak', 0.99), ('drop', 0.5), ('stochastic', True))
Encoder Parameters: (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('stride', 2), ('padding', 12), ('latent_dim', 8), ('leak', 0.99), ('drop', 0.5))
Decoder Parameters: (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('stride', 2), ('padding', 12), ('latent_dim', 8), ('leak', 0.99), ('drop', 0.5))

09/11/24 22:42:40 Train Loader Image Data Size: (28, 28)
09/11/24 22:42:41 (0m 00s) | [1/10000] Batch 0 (0.699s) | LR: 1e-06 | KLW: 0.01, Rec. Loss: 0.973 | Loss: 1.011313 | Abs. Loss: 1.01
09/11/24 22:49:45 (7m 05s) | [6/10000] Batch 1398 (0.006s) | LR: 1e-06 | KLW: 0.06, Rec. Loss: 0.973 | Loss: 0.974579 | Abs. Loss: 9207.73
09/11/24 22:49:45 (7m 05s) | [6/10000] Batch 1399 (0.007s) | LR: 1e-06 | KLW: 0.06, Rec. Loss: 0.973 | Loss: 0.974492 | Abs. Loss: 9208.71
09/11/24 22:49:45 (7m 05s) | [6/10000] Batch 1400 (0.006s) | LR: 1e-06 | KLW: 0.06, Rec. Loss: 0.973 | Loss: 0.974753 | Abs. Loss: 9209.68
09/11/24 22:49:45 (7m 05s) | [6/10000] Batch 1401 (0.005s) | LR: 1e-06 | KLW: 0.06, Rec. Loss: 0.973 | Loss: 0.974713 | Abs. Loss: 9210.66
09/11/24 22:49:45 (7m 05s) | [6/10000] Batch 1402 (0.005s) | LR: 1e-06 | KLW: 0.06, Rec. Loss: 0.973 | Loss: 0.974376 | Abs. Loss: 9211.63
09/11/24 22:49:45 (7m 05s) | [6/10000] Batch 1403 (0.005s) | LR: 1e-06 | KLW: 0.06, Rec. Loss: 0.973 | Loss: 0.974668 | Abs. Loss: 9212.61
09/11/24 22:49:45 (7m 05s) | [6/10000] Batch 1404 (0.006s) | LR: 1e-06 | KLW: 0.06, Rec. Loss: 0.973 | Loss: 0.974584 | Abs. Loss: 9213.58
09/11/24 22:49:45 (7m 05s) | [6/10000] Batch 1405 (0.006s) | LR: 1e-06 | KLW: 0.06, Rec. Loss: 0.973 | Loss: 0.974679 | Abs. Loss: 9214.55
09/11/24 22:49:46 (7m 05s) | [6/10000] Batch 1406 (0.005s) | LR: 1e-06 | KLW: 0.06, Rec. Loss: 0.973 | Loss: 0.974529 | Abs. Loss: 9215.53
09/11/24 22:49:46 (7m 05s) | [6/10000] Batch 1407 (0.005s) | LR: 1e-06 | KLW: 0.06, Rec. Loss: 0.973 | Loss: 0.974701 | Abs. Loss: 9216.50
09/11/24 22:49:46 (7m 05s) | [6/10000] Batch 1408 (0.005s) | LR: 1e-06 | KLW: 0.06, Rec. Loss: 0.973 | Loss: 0.974517 | Abs. Loss: 9217.48
09/11/24 22:49:46 (7m 05s) | [6/10000] Batch 1409 (0.007s) | LR: 1e-06 | KLW: 0.06, Rec. Loss: 0.973 | Loss: 0.974563 | Abs. Loss: 9218.45
09/11/24 22:49:46 (7m 05s) | [6/10000] Batch 1410 (0.006s) | LR: 1e-06 | KLW: 0.06, Rec. Loss: 0.973 | Loss: 0.974650 | Abs. Loss: 9219.43
09/11/24 22:49:46 (7m 05s) | [6/10000] Batch 1411 (0.005s) | LR: 1e-06 | KLW: 0.06, Rec. Loss: 0.973 | Loss: 0.974579 | Abs. Loss: 9220.40
09/11/24 22:49:46 (7m 05s) | [6/10000] Batch 1412 (0.005s) | LR: 1e-06 | KLW: 0.06, Rec. Loss: 0.973 | Loss: 0.974524 | Abs. Loss: 9221.38
09/11/24 22:49:46 (7m 05s) | [6/10000] Batch 1413 (0.006s) | LR: 1e-06 | KLW: 0.06, Rec. Loss: 0.973 | Loss: 0.974612 | Abs. Loss: 9222.35
09/11/24 22:49:46 (7m 05s) | [6/10000] Batch 1414 (0.006s) | LR: 1e-06 | KLW: 0.06, Rec. Loss: 0.973 | Loss: 0.974497 | Abs. Loss: 9223.33
09/11/24 22:49:46 (7m 05s) | [6/10000] Batch 1415 (0.005s) | LR: 1e-06 | KLW: 0.06, Rec. Loss: 0.973 | Loss: 0.974509 | Abs. Loss: 9224.30
09/11/24 22:49:46 (7m 05s) | [6/10000] Batch 1416 (0.005s) | LR: 1e-06 | KLW: 0.06, Rec. Loss: 0.973 | Loss: 0.974566 | Abs. Loss: 9225.27
09/11/24 22:49:46 (7m 05s) | [6/10000] Batch 1417 (0.005s) | LR: 1e-06 | KLW: 0.06, Rec. Loss: 0.973 | Loss: 0.974517 | Abs. Loss: 9226.25
09/11/24 22:49:46 (7m 05s) | [6/10000] Batch 1418 (0.005s) | LR: 1e-06 | KLW: 0.06, Rec. Loss: 0.973 | Loss: 0.974392 | Abs. Loss: 9227.22
09/11/24 22:49:46 (7m 05s) | [6/10000] Batch 1419 (0.006s) | LR: 1e-06 | KLW: 0.06, Rec. Loss: 0.973 | Loss: 0.974577 | Abs. Loss: 9228.20
09/11/24 22:49:46 (7m 05s) | [6/10000] Batch 1420 (0.005s) | LR: 1e-06 | KLW: 0.06, Rec. Loss: 0.973 | Loss: 0.974481 | Abs. Loss: 9229.17
09/11/24 22:49:46 (7m 05s) | [6/10000] Batch 1421 (0.005s) | LR: 1e-06 | KLW: 0.06, Rec. Loss: 0.973 | Loss: 0.974765 | Abs. Loss: 9230.15
09/11/24 22:49:46 (7m 05s) | [6/10000] Batch 1422 (0.005s) | LR: 1e-06 | KLW: 0.06, Rec. Loss: 0.973 | Loss: 0.974523 | Abs. Loss: 9231.12
09/11/24 22:49:46 (7m 06s) | [6/10000] Batch 1423 (0.005s) | LR: 1e-06 | KLW: 0.06, Rec. Loss: 0.973 | Loss: 0.974634 | Abs. Loss: 9232.10
09/11/24 22:49:46 (7m 06s) | [6/10000] Batch 1424 (0.006s) | LR: 1e-06 | KLW: 0.06, Rec. Loss: 0.973 | Loss: 0.974462 | Abs. Loss: 9233.07
09/11/24 22:49:46 (7m 06s) | [6/10000] Batch 1425 (0.005s) | LR: 1e-06 | KLW: 0.06, Rec. Loss: 0.973 | Loss: 0.974533 | Abs. Loss: 9234.05
09/11/24 22:49:46 (7m 06s) | [6/10000] Batch 1426 (0.005s) | LR: 1e-06 | KLW: 0.06, Rec. Loss: 0.973 | Loss: 0.974474 | Abs. Loss: 9235.02
09/11/24 22:49:46 (7m 06s) | [6/10000] Batch 1427 (0.005s) | LR: 1e-06 | KLW: 0.06, Rec. Loss: 0.973 | Loss: 0.974665 | Abs. Loss: 9235.99
09/11/24 22:49:46 (7m 06s) | [6/10000] Batch 1428 (0.006s) | LR: 1e-06 | KLW: 0.06, Rec. Loss: 0.973 | Loss: 0.974606 | Abs. Loss: 9236.97
09/11/24 22:49:46 (7m 06s) | [6/10000] Batch 1429 (0.007s) | LR: 1e-06 | KLW: 0.06, Rec. Loss: 0.973 | Loss: 0.974586 | Abs. Loss: 9237.94
09/11/24 22:49:46 (7m 06s) | [6/10000] Batch 1430 (0.006s) | LR: 1e-06 | KLW: 0.06, Rec. Loss: 0.973 | Loss: 0.974579 | Abs. Loss: 9238.92
09/11/24 22:49:46 (7m 06s) | [6/10000] Batch 1431 (0.005s) | LR: 1e-06 | KLW: 0.06, Rec. Loss: 0.973 | Loss: 0.974565 | Abs. Loss: 9239.89
09/11/24 22:49:46 (7m 06s) | [6/10000] Batch 1432 (0.005s) | LR: 1e-06 | KLW: 0.06, Rec. Loss: 0.973 | Loss: 0.974572 | Abs. Loss: 9240.87
09/11/24 22:49:47 (7m 06s) | [6/10000] Batch 1433 (0.005s) | LR: 1e-06 | KLW: 0.06, Rec. Loss: 0.973 | Loss: 0.974695 | Abs. Loss: 9241.84
09/11/24 22:49:47 (7m 06s) | [6/10000] Batch 1434 (0.006s) | LR: 1e-06 | KLW: 0.06, Rec. Loss: 0.973 | Loss: 0.974678 | Abs. Loss: 9242.82
09/11/24 22:49:47 (7m 06s) | [6/10000] Batch 1435 (0.006s) | LR: 1e-06 | KLW: 0.06, Rec. Loss: 0.973 | Loss: 0.974554 | Abs. Loss: 9243.79
09/11/24 22:49:47 (7m 06s) | [6/10000] Batch 1436 (0.005s) | LR: 1e-06 | KLW: 0.06, Rec. Loss: 0.973 | Loss: 0.974575 | Abs. Loss: 9244.77
09/11/24 22:49:47 (7m 06s) | [6/10000] Batch 1437 (0.005s) | LR: 1e-06 | KLW: 0.06, Rec. Loss: 0.973 | Loss: 0.974619 | Abs. Loss: 9245.74
09/11/24 22:49:47 (7m 06s) | [6/10000] Batch 1438 (0.006s) | LR: 1e-06 | KLW: 0.06, Rec. Loss: 0.973 | Loss: 0.974640 | Abs. Loss: 9246.72
09/11/24 22:49:47 (7m 06s) | [6/10000] Batch 1439 (0.006s) | LR: 1e-06 | KLW: 0.06, Rec. Loss: 0.973 | Loss: 0.974509 | Abs. Loss: 9247.69
09/11/24 22:49:47 (7m 06s) | [6/10000] Batch 1440 (0.005s) | LR: 1e-06 | KLW: 0.06, Rec. Loss: 0.973 | Loss: 0.974480 | Abs. Loss: 9248.66
09/11/24 22:49:47 (7m 06s) | [6/10000] Batch 1441 (0.005s) | LR: 1e-06 | KLW: 0.06, Rec. Loss: 0.973 | Loss: 0.974486 | Abs. Loss: 9249.64
09/11/24 22:49:47 (7m 06s) | [6/10000] Batch 1442 (0.005s) | LR: 1e-06 | KLW: 0.06, Rec. Loss: 0.973 | Loss: 0.974507 | Abs. Loss: 9250.61
09/11/24 22:49:47 (7m 06s) | [6/10000] Batch 1443 (0.005s) | LR: 1e-06 | KLW: 0.06, Rec. Loss: 0.973 | Loss: 0.974500 | Abs. Loss: 9251.59
09/11/24 22:49:47 (7m 06s) | [6/10000] Batch 1444 (0.006s) | LR: 1e-06 | KLW: 0.06, Rec. Loss: 0.973 | Loss: 0.974577 | Abs. Loss: 9252.56
09/11/24 22:49:47 (7m 06s) | [6/10000] Batch 1445 (0.005s) | LR: 1e-06 | KLW: 0.06, Rec. Loss: 0.973 | Loss: 0.974357 | Abs. Loss: 9253.54
09/11/24 22:49:47 (7m 06s) | [6/10000] Batch 1446 (0.005s) | LR: 1e-06 | KLW: 0.06, Rec. Loss: 0.973 | Loss: 0.974642 | Abs. Loss: 9254.51
09/11/24 22:49:47 (7m 06s) | [6/10000] Batch 1447 (0.005s) | LR: 1e-06 | KLW: 0.06, Rec. Loss: 0.973 | Loss: 0.974511 | Abs. Loss: 9255.49
09/11/24 22:49:47 (7m 06s) | [6/10000] Batch 1448 (0.005s) | LR: 1e-06 | KLW: 0.06, Rec. Loss: 0.973 | Loss: 0.974619 | Abs. Loss: 9256.46
09/11/24 22:49:47 (7m 06s) | [6/10000] Batch 1449 (0.006s) | LR: 1e-06 | KLW: 0.06, Rec. Loss: 0.973 | Loss: 0.974491 | Abs. Loss: 9257.44
09/11/24 22:49:47 (7m 06s) | [6/10000] Batch 1450 (0.005s) | LR: 1e-06 | KLW: 0.06, Rec. Loss: 0.973 | Loss: 0.974421 | Abs. Loss: 9258.41
09/11/24 22:49:47 (7m 07s) | [6/10000] Batch 1451 (0.005s) | LR: 1e-06 | KLW: 0.06, Rec. Loss: 0.973 | Loss: 0.974666 | Abs. Loss: 9259.38
09/11/24 22:49:47 (7m 07s) | [6/10000] Batch 1452 (0.005s) | LR: 1e-06 | KLW: 0.06, Rec. Loss: 0.973 | Loss: 0.974472 | Abs. Loss: 9260.36
09/11/24 22:49:47 (7m 07s) | [6/10000] Batch 1453 (0.005s) | LR: 1e-06 | KLW: 0.06, Rec. Loss: 0.973 | Loss: 0.974739 | Abs. Loss: 9261.33
09/11/24 22:49:47 (7m 07s) | [6/10000] Batch 1454 (0.007s) | LR: 1e-06 | KLW: 0.06, Rec. Loss: 0.973 | Loss: 0.974591 | Abs. Loss: 9262.31
09/11/24 22:49:47 (7m 07s) | [6/10000] Batch 1455 (0.005s) | LR: 1e-06 | KLW: 0.06, Rec. Loss: 0.973 | Loss: 0.974526 | Abs. Loss: 9263.28
09/11/24 22:49:47 (7m 07s) | [6/10000] Batch 1456 (0.005s) | LR: 1e-06 | KLW: 0.06, Rec. Loss: 0.973 | Loss: 0.974443 | Abs. Loss: 9264.26
09/11/24 22:49:47 (7m 07s) | [6/10000] Batch 1457 (0.005s) | LR: 1e-06 | KLW: 0.06, Rec. Loss: 0.973 | Loss: 0.974361 | Abs. Loss: 9265.23
09/11/24 22:49:47 (7m 07s) | [6/10000] Batch 1458 (0.005s) | LR: 1e-06 | KLW: 0.06, Rec. Loss: 0.973 | Loss: 0.974413 | Abs. Loss: 9266.21
09/11/24 22:49:47 (7m 07s) | [6/10000] Batch 1459 (0.005s) | LR: 1e-06 | KLW: 0.06, Rec. Loss: 0.973 | Loss: 0.974396 | Abs. Loss: 9267.18
09/11/24 22:49:47 (7m 07s) | [6/10000] Batch 1460 (0.005s) | LR: 1e-06 | KLW: 0.06, Rec. Loss: 0.973 | Loss: 0.974665 | Abs. Loss: 9268.15
09/11/24 22:49:48 (7m 07s) | [6/10000] Batch 1461 (0.005s) | LR: 1e-06 | KLW: 0.06, Rec. Loss: 0.973 | Loss: 0.974626 | Abs. Loss: 9269.13
09/11/24 22:49:48 (7m 07s) | [6/10000] Batch 1462 (0.005s) | LR: 1e-06 | KLW: 0.06, Rec. Loss: 0.973 | Loss: 0.974463 | Abs. Loss: 9270.10
09/11/24 22:49:48 (7m 07s) | [6/10000] Batch 1463 (0.005s) | LR: 1e-06 | KLW: 0.06, Rec. Loss: 0.973 | Loss: 0.974550 | Abs. Loss: 9271.08
09/11/24 22:49:48 (7m 07s) | [6/10000] Batch 1464 (0.006s) | LR: 1e-06 | KLW: 0.06, Rec. Loss: 0.973 | Loss: 0.974546 | Abs. Loss: 9272.05
09/11/24 22:49:48 (7m 07s) | [6/10000] Batch 1465 (0.006s) | LR: 1e-06 | KLW: 0.06, Rec. Loss: 0.973 | Loss: 0.974470 | Abs. Loss: 9273.03
09/11/24 22:49:48 (7m 07s) | [6/10000] Batch 1466 (0.005s) | LR: 1e-06 | KLW: 0.06, Rec. Loss: 0.973 | Loss: 0.974585 | Abs. Loss: 9274.00
09/11/24 22:49:48 (7m 07s) | [6/10000] Batch 1467 (0.005s) | LR: 1e-06 | KLW: 0.06, Rec. Loss: 0.973 | Loss: 0.974507 | Abs. Loss: 9274.98
09/11/24 22:49:48 (7m 07s) | [6/10000] Batch 1468 (0.005s) | LR: 1e-06 | KLW: 0.06, Rec. Loss: 0.973 | Loss: 0.974641 | Abs. Loss: 9275.95
09/11/24 22:49:48 (7m 07s) | [6/10000] Batch 1469 (0.007s) | LR: 1e-06 | KLW: 0.06, Rec. Loss: 0.973 | Loss: 0.974506 | Abs. Loss: 9276.93
09/11/24 22:49:48 (7m 07s) | [6/10000] Batch 1470 (0.006s) | LR: 1e-06 | KLW: 0.06, Rec. Loss: 0.973 | Loss: 0.974530 | Abs. Loss: 9277.90
09/11/24 22:49:48 (7m 07s) | [6/10000] Batch 1471 (0.005s) | LR: 1e-06 | KLW: 0.06, Rec. Loss: 0.973 | Loss: 0.974539 | Abs. Loss: 9278.87
09/11/24 22:49:48 (7m 07s) | [6/10000] Batch 1472 (0.005s) | LR: 1e-06 | KLW: 0.06, Rec. Loss: 0.973 | Loss: 0.974422 | Abs. Loss: 9279.85
09/11/24 22:49:48 (7m 07s) | [6/10000] Batch 1473 (0.005s) | LR: 1e-06 | KLW: 0.06, Rec. Loss: 0.973 | Loss: 0.974623 | Abs. Loss: 9280.82
09/11/24 22:49:48 (7m 07s) | [6/10000] Batch 1474 (0.006s) | LR: 1e-06 | KLW: 0.06, Rec. Loss: 0.973 | Loss: 0.974533 | Abs. Loss: 9281.80
09/11/24 22:49:48 (7m 07s) | [6/10000] Batch 1475 (0.005s) | LR: 1e-06 | KLW: 0.06, Rec. Loss: 0.973 | Loss: 0.974404 | Abs. Loss: 9282.77
09/11/24 22:49:48 (7m 07s) | [6/10000] Batch 1476 (0.005s) | LR: 1e-06 | KLW: 0.06, Rec. Loss: 0.973 | Loss: 0.974573 | Abs. Loss: 9283.75
09/11/24 22:49:48 (7m 07s) | [6/10000] Batch 1477 (0.005s) | LR: 1e-06 | KLW: 0.06, Rec. Loss: 0.973 | Loss: 0.974600 | Abs. Loss: 9284.72
09/11/24 22:49:48 (7m 08s) | [6/10000] Batch 1478 (0.005s) | LR: 1e-06 | KLW: 0.06, Rec. Loss: 0.973 | Loss: 0.974588 | Abs. Loss: 9285.70
09/11/24 22:49:48 (7m 08s) | [6/10000] Batch 1479 (0.006s) | LR: 1e-06 | KLW: 0.06, Rec. Loss: 0.973 | Loss: 0.974474 | Abs. Loss: 9286.67
09/11/24 22:49:48 (7m 08s) | [6/10000] Batch 1480 (0.006s) | LR: 1e-06 | KLW: 0.06, Rec. Loss: 0.973 | Loss: 0.974503 | Abs. Loss: 9287.65
09/11/24 22:49:48 (7m 08s) | [6/10000] Batch 1481 (0.005s) | LR: 1e-06 | KLW: 0.06, Rec. Loss: 0.973 | Loss: 0.974619 | Abs. Loss: 9288.62
09/11/24 22:49:48 (7m 08s) | [6/10000] Batch 1482 (0.005s) | LR: 1e-06 | KLW: 0.06, Rec. Loss: 0.973 | Loss: 0.974630 | Abs. Loss: 9289.59
09/11/24 22:49:48 (7m 08s) | [6/10000] Batch 1483 (0.005s) | LR: 1e-06 | KLW: 0.06, Rec. Loss: 0.973 | Loss: 0.974615 | Abs. Loss: 9290.57
09/11/24 22:49:48 (7m 08s) | [6/10000] Batch 1484 (0.006s) | LR: 1e-06 | KLW: 0.06, Rec. Loss: 0.973 | Loss: 0.974594 | Abs. Loss: 9291.54
09/11/24 22:49:48 (7m 08s) | [6/10000] Batch 1485 (0.005s) | LR: 1e-06 | KLW: 0.06, Rec. Loss: 0.973 | Loss: 0.974480 | Abs. Loss: 9292.52
09/11/24 22:49:48 (7m 08s) | [6/10000] Batch 1486 (0.005s) | LR: 1e-06 | KLW: 0.06, Rec. Loss: 0.973 | Loss: 0.974488 | Abs. Loss: 9293.49
09/11/24 22:49:48 (7m 08s) | [6/10000] Batch 1487 (0.006s) | LR: 1e-06 | KLW: 0.06, Rec. Loss: 0.973 | Loss: 0.974389 | Abs. Loss: 9294.47
09/11/24 22:49:49 (7m 08s) | [6/10000] Batch 1488 (0.005s) | LR: 1e-06 | KLW: 0.06, Rec. Loss: 0.973 | Loss: 0.974547 | Abs. Loss: 9295.44
09/11/24 22:49:49 (7m 08s) | [6/10000] Batch 1489 (0.006s) | LR: 1e-06 | KLW: 0.06, Rec. Loss: 0.973 | Loss: 0.974712 | Abs. Loss: 9296.42
09/11/24 22:49:49 (7m 08s) | [6/10000] Batch 1490 (0.005s) | LR: 1e-06 | KLW: 0.06, Rec. Loss: 0.973 | Loss: 0.974403 | Abs. Loss: 9297.39
09/11/24 22:49:49 (7m 08s) | [6/10000] Batch 1491 (0.005s) | LR: 1e-06 | KLW: 0.06, Rec. Loss: 0.973 | Loss: 0.974604 | Abs. Loss: 9298.37
09/11/24 22:49:49 (7m 08s) | [6/10000] Batch 1492 (0.005s) | LR: 1e-06 | KLW: 0.06, Rec. Loss: 0.973 | Loss: 0.974431 | Abs. Loss: 9299.34
09/11/24 22:49:49 (7m 08s) | [6/10000] Batch 1493 (0.005s) | LR: 1e-06 | KLW: 0.06, Rec. Loss: 0.973 | Loss: 0.974507 | Abs. Loss: 9300.31
09/11/24 22:49:49 (7m 08s) | [6/10000] Batch 1494 (0.006s) | LR: 1e-06 | KLW: 0.06, Rec. Loss: 0.973 | Loss: 0.974577 | Abs. Loss: 9301.29
09/11/24 22:49:49 (7m 08s) | [6/10000] Batch 1495 (0.005s) | LR: 1e-06 | KLW: 0.06, Rec. Loss: 0.973 | Loss: 0.974578 | Abs. Loss: 9302.26
09/11/24 22:49:49 (7m 08s) | [6/10000] Batch 1496 (0.005s) | LR: 1e-06 | KLW: 0.06, Rec. Loss: 0.973 | Loss: 0.974476 | Abs. Loss: 9303.24
09/11/24 22:49:49 (7m 08s) | [6/10000] Batch 1497 (0.005s) | LR: 1e-06 | KLW: 0.06, Rec. Loss: 0.973 | Loss: 0.974484 | Abs. Loss: 9304.21
09/11/24 22:49:49 (7m 08s) | [6/10000] Batch 1498 (0.006s) | LR: 1e-06 | KLW: 0.06, Rec. Loss: 0.973 | Loss: 0.974621 | Abs. Loss: 9305.19
09/11/24 22:49:49 (7m 08s) | [6/10000] Batch 1499 (0.005s) | LR: 1e-06 | KLW: 0.06, Rec. Loss: 0.973 | Loss: 0.974464 | Abs. Loss: 9306.16
09/11/24 22:49:49 (7m 08s) | [6/10000] Batch 1500 (0.005s) | LR: 1e-06 | KLW: 0.06, Rec. Loss: 0.973 | Loss: 0.974586 | Abs. Loss: 9307.14
09/11/24 22:49:49 (7m 08s) | [6/10000] Batch 1501 (0.005s) | LR: 1e-06 | KLW: 0.06, Rec. Loss: 0.973 | Loss: 0.974519 | Abs. Loss: 9308.11
09/11/24 22:49:49 (7m 08s) | [6/10000] Batch 1502 (0.005s) | LR: 1e-06 | KLW: 0.06, Rec. Loss: 0.973 | Loss: 0.974501 | Abs. Loss: 9309.09
09/11/24 22:49:49 (7m 08s) | [6/10000] Batch 1503 (0.006s) | LR: 1e-06 | KLW: 0.06, Rec. Loss: 0.973 | Loss: 0.974533 | Abs. Loss: 9310.06
09/11/24 22:49:49 (7m 08s) | [6/10000] Batch 1504 (0.006s) | LR: 1e-06 | KLW: 0.06, Rec. Loss: 0.973 | Loss: 0.974410 | Abs. Loss: 9311.03
09/11/24 22:49:49 (7m 09s) | [6/10000] Batch 1505 (0.005s) | LR: 1e-06 | KLW: 0.06, Rec. Loss: 0.973 | Loss: 0.974624 | Abs. Loss: 9312.01
09/11/24 22:49:49 (7m 09s) | [6/10000] Batch 1506 (0.005s) | LR: 1e-06 | KLW: 0.06, Rec. Loss: 0.973 | Loss: 0.974402 | Abs. Loss: 9312.98
09/11/24 22:49:49 (7m 09s) | [6/10000] Batch 1507 (0.006s) | LR: 1e-06 | KLW: 0.06, Rec. Loss: 0.973 | Loss: 0.974662 | Abs. Loss: 9313.96
09/11/24 22:49:49 (7m 09s) | [6/10000] Batch 1508 (0.005s) | LR: 1e-06 | KLW: 0.06, Rec. Loss: 0.973 | Loss: 0.974514 | Abs. Loss: 9314.93
09/11/24 22:49:49 (7m 09s) | [6/10000] Batch 1509 (0.005s) | LR: 1e-06 | KLW: 0.06, Rec. Loss: 0.973 | Loss: 0.974536 | Abs. Loss: 9315.91
09/11/24 22:49:49 (7m 09s) | [6/10000] Batch 1510 (0.005s) | LR: 1e-06 | KLW: 0.06, Rec. Loss: 0.973 | Loss: 0.974460 | Abs. Loss: 9316.88
09/11/24 22:49:49 (7m 09s) | [6/10000] Batch 1511 (0.005s) | LR: 1e-06 | KLW: 0.06, Rec. Loss: 0.973 | Loss: 0.974607 | Abs. Loss: 9317.86
09/11/24 22:49:49 (7m 09s) | [6/10000] Batch 1512 (0.005s) | LR: 1e-06 | KLW: 0.06, Rec. Loss: 0.973 | Loss: 0.974440 | Abs. Loss: 9318.83
09/11/24 22:49:49 (7m 09s) | [6/10000] Batch 1513 (0.006s) | LR: 1e-06 | KLW: 0.06, Rec. Loss: 0.973 | Loss: 0.974564 | Abs. Loss: 9319.81
09/11/24 22:49:49 (7m 09s) | [6/10000] Batch 1514 (0.005s) | LR: 1e-06 | KLW: 0.06, Rec. Loss: 0.973 | Loss: 0.974443 | Abs. Loss: 9320.78
09/11/24 22:49:50 (7m 09s) | [6/10000] Batch 1515 (0.005s) | LR: 1e-06 | KLW: 0.06, Rec. Loss: 0.973 | Loss: 0.974676 | Abs. Loss: 9321.75
09/11/24 22:49:50 (7m 09s) | [6/10000] Batch 1516 (0.007s) | LR: 1e-06 | KLW: 0.06, Rec. Loss: 0.973 | Loss: 0.974468 | Abs. Loss: 9322.73
09/11/24 22:49:50 (7m 09s) | [6/10000] Batch 1517 (0.005s) | LR: 1e-06 | KLW: 0.06, Rec. Loss: 0.973 | Loss: 0.974460 | Abs. Loss: 9323.70
09/11/24 22:49:50 (7m 09s) | [6/10000] Batch 1518 (0.005s) | LR: 1e-06 | KLW: 0.06, Rec. Loss: 0.973 | Loss: 0.974451 | Abs. Loss: 9324.68
09/11/24 22:49:50 (7m 09s) | [6/10000] Batch 1519 (0.005s) | LR: 1e-06 | KLW: 0.06, Rec. Loss: 0.973 | Loss: 0.974345 | Abs. Loss: 9325.65
09/11/24 22:49:50 (7m 09s) | [6/10000] Batch 1520 (0.007s) | LR: 1e-06 | KLW: 0.06, Rec. Loss: 0.973 | Loss: 0.974507 | Abs. Loss: 9326.63
09/11/24 22:49:50 (7m 09s) | [6/10000] Batch 1521 (0.005s) | LR: 1e-06 | KLW: 0.06, Rec. Loss: 0.973 | Loss: 0.974431 | Abs. Loss: 9327.60
09/11/24 22:49:50 (7m 09s) | [6/10000] Batch 1522 (0.005s) | LR: 1e-06 | KLW: 0.06, Rec. Loss: 0.973 | Loss: 0.974387 | Abs. Loss: 9328.58
09/11/24 22:49:50 (7m 09s) | [6/10000] Batch 1523 (0.005s) | LR: 1e-06 | KLW: 0.06, Rec. Loss: 0.973 | Loss: 0.974481 | Abs. Loss: 9329.55
09/11/24 22:49:50 (7m 09s) | [6/10000] Batch 1524 (0.007s) | LR: 1e-06 | KLW: 0.06, Rec. Loss: 0.973 | Loss: 0.974462 | Abs. Loss: 9330.52
09/11/24 22:49:50 (7m 09s) | [6/10000] Batch 1525 (0.005s) | LR: 1e-06 | KLW: 0.06, Rec. Loss: 0.973 | Loss: 0.974545 | Abs. Loss: 9331.50
09/11/24 22:49:50 (7m 09s) | [6/10000] Batch 1526 (0.006s) | LR: 1e-06 | KLW: 0.06, Rec. Loss: 0.973 | Loss: 0.974454 | Abs. Loss: 9332.47
09/11/24 22:49:50 (7m 09s) | [6/10000] Batch 1527 (0.006s) | LR: 1e-06 | KLW: 0.06, Rec. Loss: 0.973 | Loss: 0.974642 | Abs. Loss: 9333.45
09/11/24 22:49:50 (7m 09s) | [6/10000] Batch 1528 (0.005s) | LR: 1e-06 | KLW: 0.06, Rec. Loss: 0.973 | Loss: 0.974525 | Abs. Loss: 9334.42
09/11/24 22:49:50 (7m 09s) | [6/10000] Batch 1529 (0.005s) | LR: 1e-06 | KLW: 0.06, Rec. Loss: 0.973 | Loss: 0.974601 | Abs. Loss: 9335.40
09/11/24 22:49:50 (7m 09s) | [6/10000] Batch 1530 (0.006s) | LR: 1e-06 | KLW: 0.06, Rec. Loss: 0.973 | Loss: 0.974503 | Abs. Loss: 9336.37
09/11/24 22:49:50 (7m 09s) | [6/10000] Batch 1531 (0.005s) | LR: 1e-06 | KLW: 0.06, Rec. Loss: 0.973 | Loss: 0.974496 | Abs. Loss: 9337.35
09/11/24 22:49:50 (7m 10s) | [6/10000] Batch 1532 (0.007s) | LR: 1e-06 | KLW: 0.06, Rec. Loss: 0.973 | Loss: 0.974511 | Abs. Loss: 9338.32
09/11/24 22:49:50 (7m 10s) | [6/10000] Batch 1533 (0.005s) | LR: 1e-06 | KLW: 0.06, Rec. Loss: 0.973 | Loss: 0.974487 | Abs. Loss: 9339.30
09/11/24 22:49:50 (7m 10s) | [6/10000] Batch 1534 (0.005s) | LR: 1e-06 | KLW: 0.06, Rec. Loss: 0.973 | Loss: 0.974548 | Abs. Loss: 9340.27
09/11/24 22:49:50 (7m 10s) | [6/10000] Batch 1535 (0.005s) | LR: 1e-06 | KLW: 0.06, Rec. Loss: 0.973 | Loss: 0.974608 | Abs. Loss: 9341.24
