07/24/24 09:48:18 Training initiated with the following parameters:
Model Parameters: (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('padding', 12), ('latent_dim', 32), ('leak', 0.99), ('drop', 0.01), ('stochastic', True))
Encoder Parameters: (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('padding', 12), ('latent_dim', 32), ('leak', 0.99), ('drop', 0.01))
Decoder Parameters: (('image_channels', 1), ('init_channels', 8), ('kernel_size', 14), ('padding', 12), ('latent_dim', 32), ('leak', 0.99), ('drop', 0.01))

07/24/24 09:48:18 (0m 00s) | [1/15] Batch 0 (0.672s) | LR: 0.001 | KLD: 10.097, KLW: 1, Rec. Loss: 0.674 | Loss: 10.77 | Abs. Loss: 10.77
07/24/24 09:49:39 (1m 21s) | [9/15] Batch 343 (0.006s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.126 | Loss: 0.13 | Abs. Loss: 822.26
07/24/24 09:49:39 (1m 21s) | [9/15] Batch 344 (0.005s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.131 | Loss: 0.14 | Abs. Loss: 822.40
07/24/24 09:49:39 (1m 21s) | [9/15] Batch 345 (0.006s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.134 | Loss: 0.14 | Abs. Loss: 822.54
07/24/24 09:49:39 (1m 21s) | [9/15] Batch 346 (0.006s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.121 | Loss: 0.13 | Abs. Loss: 822.67
07/24/24 09:49:39 (1m 21s) | [9/15] Batch 347 (0.005s) | LR: 0.001 | KLD: 0.009, KLW: 1, Rec. Loss: 0.131 | Loss: 0.14 | Abs. Loss: 822.81
07/24/24 09:49:39 (1m 21s) | [9/15] Batch 348 (0.006s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.128 | Loss: 0.14 | Abs. Loss: 822.95
07/24/24 09:49:39 (1m 21s) | [9/15] Batch 349 (0.006s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.126 | Loss: 0.13 | Abs. Loss: 823.08
07/24/24 09:49:39 (1m 21s) | [9/15] Batch 350 (0.005s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.123 | Loss: 0.13 | Abs. Loss: 823.21
07/24/24 09:49:39 (1m 21s) | [9/15] Batch 351 (0.006s) | LR: 0.001 | KLD: 0.009, KLW: 1, Rec. Loss: 0.130 | Loss: 0.14 | Abs. Loss: 823.35
07/24/24 09:49:39 (1m 21s) | [9/15] Batch 352 (0.004s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.125 | Loss: 0.13 | Abs. Loss: 823.48
07/24/24 09:49:39 (1m 21s) | [9/15] Batch 353 (0.006s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.126 | Loss: 0.13 | Abs. Loss: 823.62
07/24/24 09:49:40 (1m 21s) | [9/15] Batch 354 (0.006s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.138 | Loss: 0.15 | Abs. Loss: 823.76
07/24/24 09:49:40 (1m 21s) | [9/15] Batch 355 (0.006s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.125 | Loss: 0.13 | Abs. Loss: 823.90
07/24/24 09:49:40 (1m 21s) | [9/15] Batch 356 (0.005s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.123 | Loss: 0.13 | Abs. Loss: 824.03
07/24/24 09:49:40 (1m 21s) | [9/15] Batch 357 (0.006s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.126 | Loss: 0.13 | Abs. Loss: 824.16
07/24/24 09:49:40 (1m 21s) | [9/15] Batch 358 (0.006s) | LR: 0.001 | KLD: 0.010, KLW: 1, Rec. Loss: 0.131 | Loss: 0.14 | Abs. Loss: 824.30
07/24/24 09:49:40 (1m 21s) | [9/15] Batch 359 (0.005s) | LR: 0.001 | KLD: 0.009, KLW: 1, Rec. Loss: 0.132 | Loss: 0.14 | Abs. Loss: 824.44
07/24/24 09:49:40 (1m 21s) | [9/15] Batch 360 (0.006s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.127 | Loss: 0.13 | Abs. Loss: 824.58
07/24/24 09:49:40 (1m 21s) | [9/15] Batch 361 (0.005s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.127 | Loss: 0.14 | Abs. Loss: 824.71
07/24/24 09:49:40 (1m 21s) | [9/15] Batch 362 (0.005s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.127 | Loss: 0.14 | Abs. Loss: 824.85
07/24/24 09:49:40 (1m 21s) | [9/15] Batch 363 (0.006s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.118 | Loss: 0.13 | Abs. Loss: 824.97
07/24/24 09:49:40 (1m 21s) | [9/15] Batch 364 (0.006s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.119 | Loss: 0.13 | Abs. Loss: 825.10
07/24/24 09:49:40 (1m 22s) | [9/15] Batch 365 (0.005s) | LR: 0.001 | KLD: 0.009, KLW: 1, Rec. Loss: 0.127 | Loss: 0.14 | Abs. Loss: 825.24
07/24/24 09:49:40 (1m 22s) | [9/15] Batch 366 (0.006s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.126 | Loss: 0.13 | Abs. Loss: 825.37
07/24/24 09:49:40 (1m 22s) | [9/15] Batch 367 (0.006s) | LR: 0.001 | KLD: 0.009, KLW: 1, Rec. Loss: 0.126 | Loss: 0.14 | Abs. Loss: 825.51
07/24/24 09:49:40 (1m 22s) | [9/15] Batch 368 (0.005s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.142 | Loss: 0.15 | Abs. Loss: 825.66
07/24/24 09:49:40 (1m 22s) | [9/15] Batch 369 (0.004s) | LR: 0.001 | KLD: 0.009, KLW: 1, Rec. Loss: 0.123 | Loss: 0.13 | Abs. Loss: 825.79
07/24/24 09:49:40 (1m 22s) | [9/15] Batch 370 (0.006s) | LR: 0.001 | KLD: 0.009, KLW: 1, Rec. Loss: 0.124 | Loss: 0.13 | Abs. Loss: 825.92
07/24/24 09:49:40 (1m 22s) | [9/15] Batch 371 (0.006s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.126 | Loss: 0.13 | Abs. Loss: 826.06
07/24/24 09:49:40 (1m 22s) | [9/15] Batch 372 (0.006s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.127 | Loss: 0.13 | Abs. Loss: 826.19
07/24/24 09:49:40 (1m 22s) | [9/15] Batch 373 (0.005s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.125 | Loss: 0.13 | Abs. Loss: 826.32
07/24/24 09:49:40 (1m 22s) | [9/15] Batch 374 (0.006s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.128 | Loss: 0.14 | Abs. Loss: 826.46
07/24/24 09:49:40 (1m 22s) | [9/15] Batch 375 (0.005s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.129 | Loss: 0.14 | Abs. Loss: 826.60
07/24/24 09:49:40 (1m 22s) | [9/15] Batch 376 (0.006s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.130 | Loss: 0.14 | Abs. Loss: 826.74
07/24/24 09:49:40 (1m 22s) | [9/15] Batch 377 (0.005s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.125 | Loss: 0.13 | Abs. Loss: 826.87
07/24/24 09:49:40 (1m 22s) | [9/15] Batch 378 (0.006s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.127 | Loss: 0.13 | Abs. Loss: 827.00
07/24/24 09:49:40 (1m 22s) | [9/15] Batch 379 (0.006s) | LR: 0.001 | KLD: 0.009, KLW: 1, Rec. Loss: 0.131 | Loss: 0.14 | Abs. Loss: 827.14
07/24/24 09:49:40 (1m 22s) | [9/15] Batch 380 (0.004s) | LR: 0.001 | KLD: 0.009, KLW: 1, Rec. Loss: 0.124 | Loss: 0.13 | Abs. Loss: 827.28
07/24/24 09:49:40 (1m 22s) | [9/15] Batch 381 (0.006s) | LR: 0.001 | KLD: 0.009, KLW: 1, Rec. Loss: 0.128 | Loss: 0.14 | Abs. Loss: 827.41
07/24/24 09:49:40 (1m 22s) | [9/15] Batch 382 (0.005s) | LR: 0.001 | KLD: 0.009, KLW: 1, Rec. Loss: 0.125 | Loss: 0.13 | Abs. Loss: 827.55
07/24/24 09:49:40 (1m 22s) | [9/15] Batch 383 (0.006s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.131 | Loss: 0.14 | Abs. Loss: 827.69
07/24/24 09:49:40 (1m 22s) | [9/15] Batch 384 (0.005s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.124 | Loss: 0.13 | Abs. Loss: 827.82
07/24/24 09:49:40 (1m 22s) | [9/15] Batch 385 (0.006s) | LR: 0.001 | KLD: 0.009, KLW: 1, Rec. Loss: 0.126 | Loss: 0.14 | Abs. Loss: 827.95
07/24/24 09:49:40 (1m 22s) | [9/15] Batch 386 (0.005s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.129 | Loss: 0.14 | Abs. Loss: 828.09
07/24/24 09:49:40 (1m 22s) | [9/15] Batch 387 (0.006s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.129 | Loss: 0.14 | Abs. Loss: 828.23
07/24/24 09:49:40 (1m 22s) | [9/15] Batch 388 (0.005s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.125 | Loss: 0.13 | Abs. Loss: 828.36
07/24/24 09:49:40 (1m 22s) | [9/15] Batch 389 (0.004s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.121 | Loss: 0.13 | Abs. Loss: 828.49
07/24/24 09:49:40 (1m 22s) | [9/15] Batch 390 (0.006s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.130 | Loss: 0.14 | Abs. Loss: 828.63
07/24/24 09:49:40 (1m 22s) | [9/15] Batch 391 (0.006s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.124 | Loss: 0.13 | Abs. Loss: 828.76
07/24/24 09:49:40 (1m 22s) | [9/15] Batch 392 (0.005s) | LR: 0.001 | KLD: 0.009, KLW: 1, Rec. Loss: 0.127 | Loss: 0.14 | Abs. Loss: 828.89
07/24/24 09:49:40 (1m 22s) | [9/15] Batch 393 (0.004s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.126 | Loss: 0.13 | Abs. Loss: 829.03
07/24/24 09:49:40 (1m 22s) | [9/15] Batch 394 (0.005s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.115 | Loss: 0.12 | Abs. Loss: 829.15
07/24/24 09:49:40 (1m 22s) | [9/15] Batch 395 (0.006s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.125 | Loss: 0.13 | Abs. Loss: 829.28
07/24/24 09:49:40 (1m 22s) | [9/15] Batch 396 (0.006s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.123 | Loss: 0.13 | Abs. Loss: 829.42
07/24/24 09:49:40 (1m 22s) | [9/15] Batch 397 (0.006s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.123 | Loss: 0.13 | Abs. Loss: 829.55
07/24/24 09:49:40 (1m 22s) | [9/15] Batch 398 (0.004s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.124 | Loss: 0.13 | Abs. Loss: 829.68
07/24/24 09:49:40 (1m 22s) | [9/15] Batch 399 (0.006s) | LR: 0.001 | KLD: 0.007, KLW: 1, Rec. Loss: 0.125 | Loss: 0.13 | Abs. Loss: 829.81
07/24/24 09:49:40 (1m 22s) | [9/15] Batch 400 (0.006s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.112 | Loss: 0.12 | Abs. Loss: 829.93
07/24/24 09:49:40 (1m 22s) | [9/15] Batch 401 (0.006s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.121 | Loss: 0.13 | Abs. Loss: 830.06
07/24/24 09:49:40 (1m 22s) | [9/15] Batch 402 (0.005s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.123 | Loss: 0.13 | Abs. Loss: 830.19
07/24/24 09:49:40 (1m 22s) | [9/15] Batch 403 (0.004s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.121 | Loss: 0.13 | Abs. Loss: 830.32
07/24/24 09:49:40 (1m 22s) | [9/15] Batch 404 (0.004s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.123 | Loss: 0.13 | Abs. Loss: 830.45
07/24/24 09:49:40 (1m 22s) | [9/15] Batch 405 (0.004s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.130 | Loss: 0.14 | Abs. Loss: 830.59
07/24/24 09:49:40 (1m 22s) | [9/15] Batch 406 (0.004s) | LR: 0.001 | KLD: 0.009, KLW: 1, Rec. Loss: 0.131 | Loss: 0.14 | Abs. Loss: 830.73
07/24/24 09:49:40 (1m 22s) | [9/15] Batch 407 (0.005s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.133 | Loss: 0.14 | Abs. Loss: 830.87
07/24/24 09:49:40 (1m 22s) | [9/15] Batch 408 (0.004s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.124 | Loss: 0.13 | Abs. Loss: 831.00
07/24/24 09:49:40 (1m 22s) | [9/15] Batch 409 (0.005s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.123 | Loss: 0.13 | Abs. Loss: 831.13
07/24/24 09:49:40 (1m 22s) | [9/15] Batch 410 (0.004s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.125 | Loss: 0.13 | Abs. Loss: 831.26
07/24/24 09:49:40 (1m 22s) | [9/15] Batch 411 (0.004s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.122 | Loss: 0.13 | Abs. Loss: 831.39
07/24/24 09:49:40 (1m 22s) | [9/15] Batch 412 (0.005s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.128 | Loss: 0.14 | Abs. Loss: 831.53
07/24/24 09:49:40 (1m 22s) | [9/15] Batch 413 (0.004s) | LR: 0.001 | KLD: 0.007, KLW: 1, Rec. Loss: 0.125 | Loss: 0.13 | Abs. Loss: 831.66
07/24/24 09:49:40 (1m 22s) | [9/15] Batch 414 (0.004s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.133 | Loss: 0.14 | Abs. Loss: 831.80
07/24/24 09:49:41 (1m 22s) | [9/15] Batch 415 (0.004s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.126 | Loss: 0.13 | Abs. Loss: 831.94
07/24/24 09:49:41 (1m 22s) | [9/15] Batch 416 (0.005s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.126 | Loss: 0.13 | Abs. Loss: 832.07
07/24/24 09:49:41 (1m 22s) | [9/15] Batch 417 (0.006s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.122 | Loss: 0.13 | Abs. Loss: 832.20
07/24/24 09:49:41 (1m 22s) | [9/15] Batch 418 (0.005s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.131 | Loss: 0.14 | Abs. Loss: 832.34
07/24/24 09:49:41 (1m 22s) | [9/15] Batch 419 (0.005s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.133 | Loss: 0.14 | Abs. Loss: 832.48
07/24/24 09:49:41 (1m 22s) | [9/15] Batch 420 (0.005s) | LR: 0.001 | KLD: 0.007, KLW: 1, Rec. Loss: 0.124 | Loss: 0.13 | Abs. Loss: 832.61
07/24/24 09:49:41 (1m 22s) | [9/15] Batch 421 (0.006s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.128 | Loss: 0.14 | Abs. Loss: 832.75
07/24/24 09:49:41 (1m 22s) | [9/15] Batch 422 (0.006s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.132 | Loss: 0.14 | Abs. Loss: 832.89
07/24/24 09:49:41 (1m 22s) | [9/15] Batch 423 (0.005s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.135 | Loss: 0.14 | Abs. Loss: 833.03
07/24/24 09:49:41 (1m 22s) | [9/15] Batch 424 (0.006s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.127 | Loss: 0.13 | Abs. Loss: 833.17
07/24/24 09:49:41 (1m 22s) | [9/15] Batch 425 (0.006s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.129 | Loss: 0.14 | Abs. Loss: 833.30
07/24/24 09:49:41 (1m 23s) | [9/15] Batch 426 (0.006s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.139 | Loss: 0.15 | Abs. Loss: 833.45
07/24/24 09:49:41 (1m 23s) | [9/15] Batch 427 (0.004s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.130 | Loss: 0.14 | Abs. Loss: 833.59
07/24/24 09:49:41 (1m 23s) | [9/15] Batch 428 (0.006s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.127 | Loss: 0.14 | Abs. Loss: 833.72
07/24/24 09:49:41 (1m 23s) | [9/15] Batch 429 (0.006s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.131 | Loss: 0.14 | Abs. Loss: 833.86
07/24/24 09:49:41 (1m 23s) | [9/15] Batch 430 (0.005s) | LR: 0.001 | KLD: 0.009, KLW: 1, Rec. Loss: 0.126 | Loss: 0.13 | Abs. Loss: 834.00
07/24/24 09:49:41 (1m 23s) | [9/15] Batch 431 (0.006s) | LR: 0.001 | KLD: 0.009, KLW: 1, Rec. Loss: 0.129 | Loss: 0.14 | Abs. Loss: 834.13
07/24/24 09:49:41 (1m 23s) | [9/15] Batch 432 (0.005s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.127 | Loss: 0.14 | Abs. Loss: 834.27
07/24/24 09:49:41 (1m 23s) | [9/15] Batch 433 (0.005s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.132 | Loss: 0.14 | Abs. Loss: 834.41
07/24/24 09:49:41 (1m 23s) | [9/15] Batch 434 (0.006s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.131 | Loss: 0.14 | Abs. Loss: 834.55
07/24/24 09:49:41 (1m 23s) | [9/15] Batch 435 (0.005s) | LR: 0.001 | KLD: 0.009, KLW: 1, Rec. Loss: 0.130 | Loss: 0.14 | Abs. Loss: 834.69
07/24/24 09:49:41 (1m 23s) | [9/15] Batch 436 (0.004s) | LR: 0.001 | KLD: 0.009, KLW: 1, Rec. Loss: 0.125 | Loss: 0.13 | Abs. Loss: 834.82
07/24/24 09:49:41 (1m 23s) | [9/15] Batch 437 (0.006s) | LR: 0.001 | KLD: 0.009, KLW: 1, Rec. Loss: 0.126 | Loss: 0.13 | Abs. Loss: 834.95
07/24/24 09:49:41 (1m 23s) | [9/15] Batch 438 (0.007s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.116 | Loss: 0.12 | Abs. Loss: 835.08
07/24/24 09:49:41 (1m 23s) | [9/15] Batch 439 (0.005s) | LR: 0.001 | KLD: 0.009, KLW: 1, Rec. Loss: 0.134 | Loss: 0.14 | Abs. Loss: 835.22
07/24/24 09:49:41 (1m 23s) | [9/15] Batch 440 (0.005s) | LR: 0.001 | KLD: 0.009, KLW: 1, Rec. Loss: 0.125 | Loss: 0.13 | Abs. Loss: 835.36
07/24/24 09:49:41 (1m 23s) | [9/15] Batch 441 (0.006s) | LR: 0.001 | KLD: 0.009, KLW: 1, Rec. Loss: 0.131 | Loss: 0.14 | Abs. Loss: 835.50
07/24/24 09:49:41 (1m 23s) | [9/15] Batch 442 (0.006s) | LR: 0.001 | KLD: 0.009, KLW: 1, Rec. Loss: 0.128 | Loss: 0.14 | Abs. Loss: 835.63
07/24/24 09:49:41 (1m 23s) | [9/15] Batch 443 (0.005s) | LR: 0.001 | KLD: 0.009, KLW: 1, Rec. Loss: 0.128 | Loss: 0.14 | Abs. Loss: 835.77
07/24/24 09:49:41 (1m 23s) | [9/15] Batch 444 (0.005s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.127 | Loss: 0.14 | Abs. Loss: 835.90
07/24/24 09:49:41 (1m 23s) | [9/15] Batch 445 (0.006s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.129 | Loss: 0.14 | Abs. Loss: 836.04
07/24/24 09:49:41 (1m 23s) | [9/15] Batch 446 (0.006s) | LR: 0.001 | KLD: 0.009, KLW: 1, Rec. Loss: 0.133 | Loss: 0.14 | Abs. Loss: 836.18
07/24/24 09:49:41 (1m 23s) | [9/15] Batch 447 (0.005s) | LR: 0.001 | KLD: 0.009, KLW: 1, Rec. Loss: 0.123 | Loss: 0.13 | Abs. Loss: 836.32
07/24/24 09:49:41 (1m 23s) | [9/15] Batch 448 (0.004s) | LR: 0.001 | KLD: 0.009, KLW: 1, Rec. Loss: 0.130 | Loss: 0.14 | Abs. Loss: 836.45
07/24/24 09:49:41 (1m 23s) | [9/15] Batch 449 (0.006s) | LR: 0.001 | KLD: 0.009, KLW: 1, Rec. Loss: 0.128 | Loss: 0.14 | Abs. Loss: 836.59
07/24/24 09:49:41 (1m 23s) | [9/15] Batch 450 (0.006s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.119 | Loss: 0.13 | Abs. Loss: 836.72
07/24/24 09:49:41 (1m 23s) | [9/15] Batch 451 (0.004s) | LR: 0.001 | KLD: 0.009, KLW: 1, Rec. Loss: 0.131 | Loss: 0.14 | Abs. Loss: 836.86
07/24/24 09:49:41 (1m 23s) | [9/15] Batch 452 (0.004s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.127 | Loss: 0.14 | Abs. Loss: 836.99
07/24/24 09:49:41 (1m 23s) | [9/15] Batch 453 (0.006s) | LR: 0.001 | KLD: 0.009, KLW: 1, Rec. Loss: 0.124 | Loss: 0.13 | Abs. Loss: 837.13
07/24/24 09:49:41 (1m 23s) | [9/15] Batch 454 (0.005s) | LR: 0.001 | KLD: 0.009, KLW: 1, Rec. Loss: 0.120 | Loss: 0.13 | Abs. Loss: 837.26
07/24/24 09:49:41 (1m 23s) | [9/15] Batch 455 (0.006s) | LR: 0.001 | KLD: 0.009, KLW: 1, Rec. Loss: 0.127 | Loss: 0.14 | Abs. Loss: 837.39
07/24/24 09:49:41 (1m 23s) | [9/15] Batch 456 (0.005s) | LR: 0.001 | KLD: 0.009, KLW: 1, Rec. Loss: 0.126 | Loss: 0.14 | Abs. Loss: 837.53
07/24/24 09:49:41 (1m 23s) | [9/15] Batch 457 (0.005s) | LR: 0.001 | KLD: 0.009, KLW: 1, Rec. Loss: 0.123 | Loss: 0.13 | Abs. Loss: 837.66
07/24/24 09:49:41 (1m 23s) | [9/15] Batch 458 (0.006s) | LR: 0.001 | KLD: 0.009, KLW: 1, Rec. Loss: 0.128 | Loss: 0.14 | Abs. Loss: 837.80
07/24/24 09:49:41 (1m 23s) | [9/15] Batch 459 (0.005s) | LR: 0.001 | KLD: 0.010, KLW: 1, Rec. Loss: 0.128 | Loss: 0.14 | Abs. Loss: 837.93
07/24/24 09:49:41 (1m 23s) | [9/15] Batch 460 (0.006s) | LR: 0.001 | KLD: 0.009, KLW: 1, Rec. Loss: 0.121 | Loss: 0.13 | Abs. Loss: 838.06
07/24/24 09:49:41 (1m 23s) | [9/15] Batch 461 (0.006s) | LR: 0.001 | KLD: 0.009, KLW: 1, Rec. Loss: 0.122 | Loss: 0.13 | Abs. Loss: 838.20
07/24/24 09:49:41 (1m 23s) | [9/15] Batch 462 (0.005s) | LR: 0.001 | KLD: 0.009, KLW: 1, Rec. Loss: 0.117 | Loss: 0.13 | Abs. Loss: 838.32
07/24/24 09:49:41 (1m 23s) | [9/15] Batch 463 (0.004s) | LR: 0.001 | KLD: 0.009, KLW: 1, Rec. Loss: 0.128 | Loss: 0.14 | Abs. Loss: 838.46
07/24/24 09:49:41 (1m 23s) | [9/15] Batch 464 (0.004s) | LR: 0.001 | KLD: 0.009, KLW: 1, Rec. Loss: 0.124 | Loss: 0.13 | Abs. Loss: 838.59
07/24/24 09:49:41 (1m 23s) | [9/15] Batch 465 (0.005s) | LR: 0.001 | KLD: 0.009, KLW: 1, Rec. Loss: 0.116 | Loss: 0.12 | Abs. Loss: 838.72
07/24/24 09:49:41 (1m 23s) | [9/15] Batch 466 (0.006s) | LR: 0.001 | KLD: 0.009, KLW: 1, Rec. Loss: 0.125 | Loss: 0.13 | Abs. Loss: 838.85
07/24/24 09:49:41 (1m 23s) | [9/15] Batch 467 (0.006s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.120 | Loss: 0.13 | Abs. Loss: 838.98
07/24/24 09:49:41 (1m 23s) | [9/15] Batch 468 (0.004s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.123 | Loss: 0.13 | Abs. Loss: 839.11
07/24/24 09:49:41 (1m 23s) | [9/15] Batch 469 (0.005s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.125 | Loss: 0.13 | Abs. Loss: 839.24
07/24/24 09:49:41 (1m 23s) | [9/15] Batch 470 (0.006s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.126 | Loss: 0.13 | Abs. Loss: 839.38
07/24/24 09:49:41 (1m 23s) | [9/15] Batch 471 (0.004s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.122 | Loss: 0.13 | Abs. Loss: 839.51
07/24/24 09:49:41 (1m 23s) | [9/15] Batch 472 (0.006s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.123 | Loss: 0.13 | Abs. Loss: 839.64
07/24/24 09:49:41 (1m 23s) | [9/15] Batch 473 (0.006s) | LR: 0.001 | KLD: 0.007, KLW: 1, Rec. Loss: 0.118 | Loss: 0.13 | Abs. Loss: 839.76
07/24/24 09:49:41 (1m 23s) | [9/15] Batch 474 (0.005s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.122 | Loss: 0.13 | Abs. Loss: 839.89
07/24/24 09:49:42 (1m 23s) | [9/15] Batch 475 (0.004s) | LR: 0.001 | KLD: 0.009, KLW: 1, Rec. Loss: 0.123 | Loss: 0.13 | Abs. Loss: 840.03
07/24/24 09:49:42 (1m 23s) | [9/15] Batch 476 (0.006s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.121 | Loss: 0.13 | Abs. Loss: 840.15
07/24/24 09:49:42 (1m 23s) | [9/15] Batch 477 (0.006s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.126 | Loss: 0.13 | Abs. Loss: 840.29
07/24/24 09:49:42 (1m 23s) | [9/15] Batch 478 (0.006s) | LR: 0.001 | KLD: 0.008, KLW: 1, Rec. Loss: 0.120 | Loss: 0.13 | Abs. Loss: 840.42
