10/04/24 22:56:10 Textual logger initiated. Now configuring tensorboard writer.
10/04/24 22:56:10 Tensorboard writers created. Tensorboard logs will be saved to "./Training Logs/10-04-24__22-56-10/tensorboard".
10/04/24 22:56:10 Starting Tensorboard thread...
10/04/24 22:56:14 Tensorboard is ready at http://localhost:6006/.
10/04/24 22:56:14 Continuing to training script...
10/04/24 22:56:17 Training initiated with the following parameters:
Model Parameters: (('image_channels', 1), ('h_dim', 1024), ('latent_dim', 128))
10/04/24 22:56:17 Train Loader Image Data Size: (28, 28)
10/04/24 22:56:18 (0:00:00.80) | [1/10000] Batch 0 (0.769s) | LR: 1e-08 | KLW: 0.001, KLD (loss): 15058.193, Rec. Loss: 14631.21289062 | Total Loss: 14646.27148438
10/04/24 23:01:04 (0:04:47.65) | [2/10000] Batch 1288 (0.009s) | LR: 1e-08 | KLW: 0.002, KLD (loss): 11019.535, Rec. Loss: 13535.27050781 | Total Loss: 13557.30957031
10/04/24 23:01:05 (0:04:47.69) | [2/10000] Batch 1289 (0.009s) | LR: 1e-08 | KLW: 0.002, KLD (loss): 10120.387, Rec. Loss: 12438.97265625 | Total Loss: 12459.21386719
10/04/24 23:01:05 (0:04:47.72) | [2/10000] Batch 1290 (0.009s) | LR: 1e-08 | KLW: 0.002, KLD (loss): 11019.371, Rec. Loss: 13564.25097656 | Total Loss: 13586.29003906
10/04/24 23:01:05 (0:04:47.76) | [2/10000] Batch 1291 (0.009s) | LR: 1e-08 | KLW: 0.002, KLD (loss): 10688.406, Rec. Loss: 13143.19335938 | Total Loss: 13164.57031250
10/04/24 23:01:05 (0:04:47.80) | [2/10000] Batch 1292 (0.009s) | LR: 1e-08 | KLW: 0.002, KLD (loss): 10903.063, Rec. Loss: 13413.49218750 | Total Loss: 13435.29785156
10/04/24 23:01:05 (0:04:47.84) | [2/10000] Batch 1293 (0.009s) | LR: 1e-08 | KLW: 0.002, KLD (loss): 10882.537, Rec. Loss: 13407.05273438 | Total Loss: 13428.81738281
10/04/24 23:01:05 (0:04:47.87) | [2/10000] Batch 1294 (0.009s) | LR: 1e-08 | KLW: 0.002, KLD (loss): 10967.748, Rec. Loss: 13526.61621094 | Total Loss: 13548.55175781
10/04/24 23:01:05 (0:04:47.91) | [2/10000] Batch 1295 (0.009s) | LR: 1e-08 | KLW: 0.002, KLD (loss): 11319.636, Rec. Loss: 13936.35546875 | Total Loss: 13958.99511719
10/04/24 23:01:05 (0:04:47.95) | [2/10000] Batch 1296 (0.009s) | LR: 1e-08 | KLW: 0.002, KLD (loss): 10463.688, Rec. Loss: 12912.21191406 | Total Loss: 12933.13964844
10/04/24 23:01:05 (0:04:47.99) | [2/10000] Batch 1297 (0.009s) | LR: 1e-08 | KLW: 0.002, KLD (loss): 11291.613, Rec. Loss: 13968.00000000 | Total Loss: 13990.58300781
10/04/24 23:01:05 (0:04:48.02) | [2/10000] Batch 1298 (0.009s) | LR: 1e-08 | KLW: 0.002, KLD (loss): 11000.871, Rec. Loss: 13510.21875000 | Total Loss: 13532.22070312
10/04/24 23:01:05 (0:04:48.06) | [2/10000] Batch 1299 (0.009s) | LR: 1e-08 | KLW: 0.002, KLD (loss): 10021.754, Rec. Loss: 12327.45996094 | Total Loss: 12347.50390625
10/04/24 23:01:05 (0:04:48.10) | [2/10000] Batch 1300 (0.009s) | LR: 1e-08 | KLW: 0.002, KLD (loss): 11112.701, Rec. Loss: 13702.24023438 | Total Loss: 13724.46582031
10/04/24 23:01:05 (0:04:48.14) | [2/10000] Batch 1301 (0.009s) | LR: 1e-08 | KLW: 0.002, KLD (loss): 11146.572, Rec. Loss: 13660.95507812 | Total Loss: 13683.24804688
10/04/24 23:01:05 (0:04:48.18) | [2/10000] Batch 1302 (0.009s) | LR: 1e-08 | KLW: 0.002, KLD (loss): 11087.862, Rec. Loss: 13688.84960938 | Total Loss: 13711.02539062
10/04/24 23:01:05 (0:04:48.21) | [2/10000] Batch 1303 (0.009s) | LR: 1e-08 | KLW: 0.002, KLD (loss): 10249.185, Rec. Loss: 12626.62988281 | Total Loss: 12647.12792969
10/04/24 23:01:05 (0:04:48.25) | [2/10000] Batch 1304 (0.009s) | LR: 1e-08 | KLW: 0.002, KLD (loss): 11980.141, Rec. Loss: 14766.37402344 | Total Loss: 14790.33398438
10/04/24 23:01:05 (0:04:48.29) | [2/10000] Batch 1305 (0.009s) | LR: 1e-08 | KLW: 0.002, KLD (loss): 11053.119, Rec. Loss: 13619.55078125 | Total Loss: 13641.65722656
10/04/24 23:01:05 (0:04:48.33) | [2/10000] Batch 1306 (0.009s) | LR: 1e-08 | KLW: 0.002, KLD (loss): 11115.422, Rec. Loss: 13692.37890625 | Total Loss: 13714.60937500
10/04/24 23:01:05 (0:04:48.36) | [2/10000] Batch 1307 (0.009s) | LR: 1e-08 | KLW: 0.002, KLD (loss): 10674.533, Rec. Loss: 13146.16503906 | Total Loss: 13167.51367188
10/04/24 23:01:05 (0:04:48.40) | [2/10000] Batch 1308 (0.009s) | LR: 1e-08 | KLW: 0.002, KLD (loss): 10636.501, Rec. Loss: 13101.86914062 | Total Loss: 13123.14257812
10/04/24 23:01:05 (0:04:48.44) | [2/10000] Batch 1309 (0.009s) | LR: 1e-08 | KLW: 0.002, KLD (loss): 10137.770, Rec. Loss: 12492.44531250 | Total Loss: 12512.72070312
10/04/24 23:01:05 (0:04:48.48) | [2/10000] Batch 1310 (0.009s) | LR: 1e-08 | KLW: 0.002, KLD (loss): 11490.245, Rec. Loss: 14168.34472656 | Total Loss: 14191.32519531
10/04/24 23:01:05 (0:04:48.52) | [2/10000] Batch 1311 (0.009s) | LR: 1e-08 | KLW: 0.002, KLD (loss): 10803.666, Rec. Loss: 13370.30078125 | Total Loss: 13391.90820312
10/04/24 23:01:05 (0:04:48.55) | [2/10000] Batch 1312 (0.009s) | LR: 1e-08 | KLW: 0.002, KLD (loss): 12215.401, Rec. Loss: 15084.60937500 | Total Loss: 15109.04003906
10/04/24 23:01:05 (0:04:48.59) | [2/10000] Batch 1313 (0.009s) | LR: 1e-08 | KLW: 0.002, KLD (loss): 11041.230, Rec. Loss: 13644.65332031 | Total Loss: 13666.73535156
10/04/24 23:01:05 (0:04:48.63) | [2/10000] Batch 1314 (0.009s) | LR: 1e-08 | KLW: 0.002, KLD (loss): 11709.768, Rec. Loss: 14469.23632812 | Total Loss: 14492.65625000
10/04/24 23:01:05 (0:04:48.67) | [2/10000] Batch 1315 (0.009s) | LR: 1e-08 | KLW: 0.002, KLD (loss): 11937.945, Rec. Loss: 14701.70117188 | Total Loss: 14725.57714844
10/04/24 23:01:06 (0:04:48.71) | [2/10000] Batch 1316 (0.009s) | LR: 1e-08 | KLW: 0.002, KLD (loss): 11445.100, Rec. Loss: 14073.98339844 | Total Loss: 14096.87402344
10/04/24 23:01:06 (0:04:48.74) | [2/10000] Batch 1317 (0.009s) | LR: 1e-08 | KLW: 0.002, KLD (loss): 10743.693, Rec. Loss: 13274.79687500 | Total Loss: 13296.28417969
10/04/24 23:01:06 (0:04:48.78) | [2/10000] Batch 1318 (0.009s) | LR: 1e-08 | KLW: 0.002, KLD (loss): 10969.109, Rec. Loss: 13513.39941406 | Total Loss: 13535.33789062
10/04/24 23:01:06 (0:04:48.82) | [2/10000] Batch 1319 (0.009s) | LR: 1e-08 | KLW: 0.002, KLD (loss): 10554.877, Rec. Loss: 13038.53808594 | Total Loss: 13059.64746094
10/04/24 23:01:06 (0:04:48.86) | [2/10000] Batch 1320 (0.009s) | LR: 1e-08 | KLW: 0.002, KLD (loss): 10766.666, Rec. Loss: 13231.23925781 | Total Loss: 13252.77246094
10/04/24 23:01:06 (0:04:48.89) | [2/10000] Batch 1321 (0.009s) | LR: 1e-08 | KLW: 0.002, KLD (loss): 10900.709, Rec. Loss: 13428.09667969 | Total Loss: 13449.89843750
10/04/24 23:01:06 (0:04:48.93) | [2/10000] Batch 1322 (0.009s) | LR: 1e-08 | KLW: 0.002, KLD (loss): 11287.211, Rec. Loss: 13850.94335938 | Total Loss: 13873.51757812
10/04/24 23:01:06 (0:04:48.97) | [2/10000] Batch 1323 (0.009s) | LR: 1e-08 | KLW: 0.002, KLD (loss): 11011.631, Rec. Loss: 13609.88574219 | Total Loss: 13631.90917969
10/04/24 23:01:06 (0:04:49.01) | [2/10000] Batch 1324 (0.009s) | LR: 1e-08 | KLW: 0.002, KLD (loss): 11194.006, Rec. Loss: 13802.38671875 | Total Loss: 13824.77441406
10/04/24 23:01:06 (0:04:49.05) | [2/10000] Batch 1325 (0.011s) | LR: 1e-08 | KLW: 0.002, KLD (loss): 11733.578, Rec. Loss: 14440.26464844 | Total Loss: 14463.73144531
10/04/24 23:01:06 (0:04:49.09) | [2/10000] Batch 1326 (0.012s) | LR: 1e-08 | KLW: 0.002, KLD (loss): 11137.393, Rec. Loss: 13608.69531250 | Total Loss: 13630.96972656
10/04/24 23:01:06 (0:04:49.13) | [2/10000] Batch 1327 (0.012s) | LR: 1e-08 | KLW: 0.002, KLD (loss): 11011.467, Rec. Loss: 13590.47460938 | Total Loss: 13612.49707031
10/04/24 23:01:06 (0:04:49.17) | [2/10000] Batch 1328 (0.011s) | LR: 1e-08 | KLW: 0.002, KLD (loss): 10414.254, Rec. Loss: 12730.19238281 | Total Loss: 12751.02050781
10/04/24 23:01:06 (0:04:49.21) | [2/10000] Batch 1329 (0.012s) | LR: 1e-08 | KLW: 0.002, KLD (loss): 11262.999, Rec. Loss: 13879.11523438 | Total Loss: 13901.64160156
10/04/24 23:01:06 (0:04:49.25) | [2/10000] Batch 1330 (0.011s) | LR: 1e-08 | KLW: 0.002, KLD (loss): 10965.181, Rec. Loss: 13574.64843750 | Total Loss: 13596.57910156
10/04/24 23:01:06 (0:04:49.29) | [2/10000] Batch 1331 (0.011s) | LR: 1e-08 | KLW: 0.002, KLD (loss): 10814.500, Rec. Loss: 13394.80566406 | Total Loss: 13416.43457031
10/04/24 23:01:06 (0:04:49.33) | [2/10000] Batch 1332 (0.011s) | LR: 1e-08 | KLW: 0.002, KLD (loss): 11286.461, Rec. Loss: 13969.28613281 | Total Loss: 13991.85937500
10/04/24 23:01:06 (0:04:49.37) | [2/10000] Batch 1333 (0.011s) | LR: 1e-08 | KLW: 0.002, KLD (loss): 11154.477, Rec. Loss: 13772.66601562 | Total Loss: 13794.97460938
10/04/24 23:01:06 (0:04:49.40) | [2/10000] Batch 1334 (0.010s) | LR: 1e-08 | KLW: 0.002, KLD (loss): 10601.686, Rec. Loss: 13094.31738281 | Total Loss: 13115.52050781
10/04/24 23:01:06 (0:04:49.44) | [2/10000] Batch 1335 (0.008s) | LR: 1e-08 | KLW: 0.002, KLD (loss): 9921.780, Rec. Loss: 12284.36425781 | Total Loss: 12304.20800781
10/04/24 23:01:06 (0:04:49.48) | [2/10000] Batch 1336 (0.009s) | LR: 1e-08 | KLW: 0.002, KLD (loss): 11454.492, Rec. Loss: 14140.28125000 | Total Loss: 14163.19042969
10/04/24 23:01:06 (0:04:49.52) | [2/10000] Batch 1337 (0.008s) | LR: 1e-08 | KLW: 0.002, KLD (loss): 11109.426, Rec. Loss: 13687.04199219 | Total Loss: 13709.26074219
10/04/24 23:01:06 (0:04:49.55) | [2/10000] Batch 1338 (0.008s) | LR: 1e-08 | KLW: 0.002, KLD (loss): 10744.957, Rec. Loss: 13174.62011719 | Total Loss: 13196.11035156
10/04/24 23:01:06 (0:04:49.59) | [2/10000] Batch 1339 (0.008s) | LR: 1e-08 | KLW: 0.002, KLD (loss): 9837.970, Rec. Loss: 12113.49902344 | Total Loss: 12133.17480469
10/04/24 23:01:06 (0:04:49.63) | [2/10000] Batch 1340 (0.008s) | LR: 1e-08 | KLW: 0.002, KLD (loss): 10391.569, Rec. Loss: 12774.99707031 | Total Loss: 12795.78027344
10/04/24 23:01:06 (0:04:49.66) | [2/10000] Batch 1341 (0.009s) | LR: 1e-08 | KLW: 0.002, KLD (loss): 10965.488, Rec. Loss: 13520.40820312 | Total Loss: 13542.33886719
10/04/24 23:01:07 (0:04:49.70) | [2/10000] Batch 1342 (0.008s) | LR: 1e-08 | KLW: 0.002, KLD (loss): 10860.980, Rec. Loss: 13458.53222656 | Total Loss: 13480.25390625
10/04/24 23:01:07 (0:04:49.74) | [2/10000] Batch 1343 (0.008s) | LR: 1e-08 | KLW: 0.002, KLD (loss): 11299.428, Rec. Loss: 13903.88867188 | Total Loss: 13926.48730469
10/04/24 23:01:07 (0:04:49.77) | [2/10000] Batch 1344 (0.009s) | LR: 1e-08 | KLW: 0.002, KLD (loss): 11176.806, Rec. Loss: 13817.78808594 | Total Loss: 13840.14160156
10/04/24 23:01:07 (0:04:49.81) | [2/10000] Batch 1345 (0.008s) | LR: 1e-08 | KLW: 0.002, KLD (loss): 10857.589, Rec. Loss: 13430.84765625 | Total Loss: 13452.56250000
10/04/24 23:01:07 (0:04:49.85) | [2/10000] Batch 1346 (0.008s) | LR: 1e-08 | KLW: 0.002, KLD (loss): 10913.445, Rec. Loss: 13476.45703125 | Total Loss: 13498.28417969
10/04/24 23:01:07 (0:04:49.88) | [2/10000] Batch 1347 (0.008s) | LR: 1e-08 | KLW: 0.002, KLD (loss): 10222.826, Rec. Loss: 12656.77636719 | Total Loss: 12677.22167969
10/04/24 23:01:07 (0:04:49.92) | [2/10000] Batch 1348 (0.008s) | LR: 1e-08 | KLW: 0.002, KLD (loss): 10718.041, Rec. Loss: 13287.63574219 | Total Loss: 13309.07226562
10/04/24 23:01:07 (0:04:49.96) | [2/10000] Batch 1349 (0.008s) | LR: 1e-08 | KLW: 0.002, KLD (loss): 10892.064, Rec. Loss: 13384.89257812 | Total Loss: 13406.67675781
10/04/24 23:01:07 (0:04:50.00) | [2/10000] Batch 1350 (0.008s) | LR: 1e-08 | KLW: 0.002, KLD (loss): 11309.598, Rec. Loss: 14021.02246094 | Total Loss: 14043.64160156
10/04/24 23:01:07 (0:04:50.03) | [2/10000] Batch 1351 (0.008s) | LR: 1e-08 | KLW: 0.002, KLD (loss): 11197.875, Rec. Loss: 13811.37988281 | Total Loss: 13833.77539062
10/04/24 23:01:07 (0:04:50.07) | [2/10000] Batch 1352 (0.009s) | LR: 1e-08 | KLW: 0.002, KLD (loss): 10691.156, Rec. Loss: 13136.81250000 | Total Loss: 13158.19433594
10/04/24 23:01:07 (0:04:50.11) | [2/10000] Batch 1353 (0.008s) | LR: 1e-08 | KLW: 0.002, KLD (loss): 10908.186, Rec. Loss: 13525.23437500 | Total Loss: 13547.05078125
10/04/24 23:01:07 (0:04:50.14) | [2/10000] Batch 1354 (0.008s) | LR: 1e-08 | KLW: 0.002, KLD (loss): 10746.412, Rec. Loss: 13280.30566406 | Total Loss: 13301.79882812
10/04/24 23:01:07 (0:04:50.18) | [2/10000] Batch 1355 (0.008s) | LR: 1e-08 | KLW: 0.002, KLD (loss): 10826.584, Rec. Loss: 13375.84179688 | Total Loss: 13397.49511719
10/04/24 23:01:07 (0:04:50.22) | [2/10000] Batch 1356 (0.009s) | LR: 1e-08 | KLW: 0.002, KLD (loss): 11225.540, Rec. Loss: 13885.34179688 | Total Loss: 13907.79296875
10/04/24 23:01:07 (0:04:50.26) | [2/10000] Batch 1357 (0.008s) | LR: 1e-08 | KLW: 0.002, KLD (loss): 10178.963, Rec. Loss: 12636.81347656 | Total Loss: 12657.17187500
10/04/24 23:01:07 (0:04:50.29) | [2/10000] Batch 1358 (0.008s) | LR: 1e-08 | KLW: 0.002, KLD (loss): 10482.590, Rec. Loss: 12939.11035156 | Total Loss: 12960.07519531
10/04/24 23:01:07 (0:04:50.33) | [2/10000] Batch 1359 (0.009s) | LR: 1e-08 | KLW: 0.002, KLD (loss): 12035.772, Rec. Loss: 14838.70019531 | Total Loss: 14862.77148438
10/04/24 23:01:07 (0:04:50.37) | [2/10000] Batch 1360 (0.008s) | LR: 1e-08 | KLW: 0.002, KLD (loss): 9773.443, Rec. Loss: 12083.01269531 | Total Loss: 12102.55957031
10/04/24 23:01:07 (0:04:50.40) | [2/10000] Batch 1361 (0.008s) | LR: 1e-08 | KLW: 0.002, KLD (loss): 10663.193, Rec. Loss: 13239.35449219 | Total Loss: 13260.68066406
10/04/24 23:01:07 (0:04:50.44) | [2/10000] Batch 1362 (0.009s) | LR: 1e-08 | KLW: 0.002, KLD (loss): 11120.443, Rec. Loss: 13802.51757812 | Total Loss: 13824.75878906
10/04/24 23:01:07 (0:04:50.48) | [2/10000] Batch 1363 (0.008s) | LR: 1e-08 | KLW: 0.002, KLD (loss): 10941.297, Rec. Loss: 13573.21777344 | Total Loss: 13595.10058594
10/04/24 23:01:07 (0:04:50.51) | [2/10000] Batch 1364 (0.008s) | LR: 1e-08 | KLW: 0.002, KLD (loss): 10776.350, Rec. Loss: 13388.32128906 | Total Loss: 13409.87402344
10/04/24 23:01:07 (0:04:50.55) | [2/10000] Batch 1365 (0.009s) | LR: 1e-08 | KLW: 0.002, KLD (loss): 10825.529, Rec. Loss: 13379.31445312 | Total Loss: 13400.96582031
10/04/24 23:01:07 (0:04:50.59) | [2/10000] Batch 1366 (0.008s) | LR: 1e-08 | KLW: 0.002, KLD (loss): 11349.031, Rec. Loss: 14068.45214844 | Total Loss: 14091.15039062
10/04/24 23:01:07 (0:04:50.63) | [2/10000] Batch 1367 (0.008s) | LR: 1e-08 | KLW: 0.002, KLD (loss): 10428.490, Rec. Loss: 12906.73339844 | Total Loss: 12927.59082031
10/04/24 23:01:07 (0:04:50.66) | [2/10000] Batch 1368 (0.008s) | LR: 1e-08 | KLW: 0.002, KLD (loss): 9787.980, Rec. Loss: 12189.19824219 | Total Loss: 12208.77441406
10/04/24 23:01:08 (0:04:50.70) | [2/10000] Batch 1369 (0.008s) | LR: 1e-08 | KLW: 0.002, KLD (loss): 10818.105, Rec. Loss: 13432.87792969 | Total Loss: 13454.51367188
10/04/24 23:01:08 (0:04:50.74) | [2/10000] Batch 1370 (0.009s) | LR: 1e-08 | KLW: 0.002, KLD (loss): 10794.992, Rec. Loss: 13297.98730469 | Total Loss: 13319.57714844
10/04/24 23:01:08 (0:04:50.78) | [2/10000] Batch 1371 (0.008s) | LR: 1e-08 | KLW: 0.002, KLD (loss): 10523.472, Rec. Loss: 13079.30957031 | Total Loss: 13100.35644531
10/04/24 23:01:08 (0:04:50.81) | [2/10000] Batch 1372 (0.008s) | LR: 1e-08 | KLW: 0.002, KLD (loss): 10675.330, Rec. Loss: 13255.04687500 | Total Loss: 13276.39746094
10/04/24 23:01:08 (0:04:50.85) | [2/10000] Batch 1373 (0.008s) | LR: 1e-08 | KLW: 0.002, KLD (loss): 10519.110, Rec. Loss: 13044.77343750 | Total Loss: 13065.81152344
10/04/24 23:01:08 (0:04:50.89) | [2/10000] Batch 1374 (0.008s) | LR: 1e-08 | KLW: 0.002, KLD (loss): 11402.906, Rec. Loss: 14133.75976562 | Total Loss: 14156.56542969
10/04/24 23:01:08 (0:04:50.92) | [2/10000] Batch 1375 (0.008s) | LR: 1e-08 | KLW: 0.002, KLD (loss): 10661.877, Rec. Loss: 13179.58007812 | Total Loss: 13200.90429688
10/04/24 23:01:08 (0:04:50.96) | [2/10000] Batch 1376 (0.009s) | LR: 1e-08 | KLW: 0.002, KLD (loss): 11366.368, Rec. Loss: 14085.07714844 | Total Loss: 14107.80957031
10/04/24 23:01:08 (0:04:51.00) | [2/10000] Batch 1377 (0.008s) | LR: 1e-08 | KLW: 0.002, KLD (loss): 11002.691, Rec. Loss: 13620.75585938 | Total Loss: 13642.76171875
10/04/24 23:01:08 (0:04:51.03) | [2/10000] Batch 1378 (0.008s) | LR: 1e-08 | KLW: 0.002, KLD (loss): 9908.143, Rec. Loss: 12331.36328125 | Total Loss: 12351.17968750
10/04/24 23:01:08 (0:04:51.07) | [2/10000] Batch 1379 (0.008s) | LR: 1e-08 | KLW: 0.002, KLD (loss): 12010.862, Rec. Loss: 14840.86816406 | Total Loss: 14864.88964844
10/04/24 23:01:08 (0:04:51.11) | [2/10000] Batch 1380 (0.008s) | LR: 1e-08 | KLW: 0.002, KLD (loss): 10636.158, Rec. Loss: 13147.86621094 | Total Loss: 13169.13867188
10/04/24 23:01:08 (0:04:51.14) | [2/10000] Batch 1381 (0.008s) | LR: 1e-08 | KLW: 0.002, KLD (loss): 10976.370, Rec. Loss: 13633.85937500 | Total Loss: 13655.81250000
10/04/24 23:01:08 (0:04:51.18) | [2/10000] Batch 1382 (0.008s) | LR: 1e-08 | KLW: 0.002, KLD (loss): 10506.181, Rec. Loss: 13060.45214844 | Total Loss: 13081.46484375
10/04/24 23:01:08 (0:04:51.22) | [2/10000] Batch 1383 (0.008s) | LR: 1e-08 | KLW: 0.002, KLD (loss): 11034.604, Rec. Loss: 13686.93554688 | Total Loss: 13709.00488281
10/04/24 23:01:08 (0:04:51.26) | [2/10000] Batch 1384 (0.009s) | LR: 1e-08 | KLW: 0.002, KLD (loss): 10844.701, Rec. Loss: 13437.75390625 | Total Loss: 13459.44335938
10/04/24 23:01:08 (0:04:51.30) | [2/10000] Batch 1385 (0.010s) | LR: 1e-08 | KLW: 0.002, KLD (loss): 11203.134, Rec. Loss: 13921.52832031 | Total Loss: 13943.93457031
10/04/24 23:01:08 (0:04:51.34) | [2/10000] Batch 1386 (0.010s) | LR: 1e-08 | KLW: 0.002, KLD (loss): 11086.097, Rec. Loss: 13807.45800781 | Total Loss: 13829.62988281
10/04/24 23:01:08 (0:04:51.38) | [2/10000] Batch 1387 (0.010s) | LR: 1e-08 | KLW: 0.002, KLD (loss): 11270.928, Rec. Loss: 13972.75781250 | Total Loss: 13995.29980469
10/04/24 23:01:08 (0:04:51.42) | [2/10000] Batch 1388 (0.010s) | LR: 1e-08 | KLW: 0.002, KLD (loss): 12032.096, Rec. Loss: 14923.85937500 | Total Loss: 14947.92382812
10/04/24 23:01:08 (0:04:51.45) | [2/10000] Batch 1389 (0.010s) | LR: 1e-08 | KLW: 0.002, KLD (loss): 11481.902, Rec. Loss: 14180.28125000 | Total Loss: 14203.24511719
10/04/24 23:01:08 (0:04:51.49) | [2/10000] Batch 1390 (0.010s) | LR: 1e-08 | KLW: 0.002, KLD (loss): 10461.282, Rec. Loss: 12939.92871094 | Total Loss: 12960.85156250
10/04/24 23:01:08 (0:04:51.53) | [2/10000] Batch 1391 (0.010s) | LR: 1e-08 | KLW: 0.002, KLD (loss): 10134.207, Rec. Loss: 12535.26074219 | Total Loss: 12555.52929688
10/04/24 23:01:08 (0:04:51.57) | [2/10000] Batch 1392 (0.010s) | LR: 1e-08 | KLW: 0.002, KLD (loss): 10769.128, Rec. Loss: 13385.65722656 | Total Loss: 13407.19531250
10/04/24 23:01:08 (0:04:51.61) | [2/10000] Batch 1393 (0.010s) | LR: 1e-08 | KLW: 0.002, KLD (loss): 11643.373, Rec. Loss: 14446.29199219 | Total Loss: 14469.57910156
10/04/24 23:01:08 (0:04:51.65) | [2/10000] Batch 1394 (0.010s) | LR: 1e-08 | KLW: 0.002, KLD (loss): 10212.229, Rec. Loss: 12689.02246094 | Total Loss: 12709.44726562
10/04/24 23:01:09 (0:04:51.69) | [2/10000] Batch 1395 (0.010s) | LR: 1e-08 | KLW: 0.002, KLD (loss): 10773.719, Rec. Loss: 13379.61328125 | Total Loss: 13401.16113281
10/04/24 23:01:09 (0:04:51.73) | [2/10000] Batch 1396 (0.011s) | LR: 1e-08 | KLW: 0.002, KLD (loss): 11144.705, Rec. Loss: 13791.35058594 | Total Loss: 13813.63964844
10/04/24 23:01:09 (0:04:51.77) | [2/10000] Batch 1397 (0.011s) | LR: 1e-08 | KLW: 0.002, KLD (loss): 11953.254, Rec. Loss: 14867.90820312 | Total Loss: 14891.81445312
10/04/24 23:01:09 (0:04:51.80) | [2/10000] Batch 1398 (0.010s) | LR: 1e-08 | KLW: 0.002, KLD (loss): 9580.211, Rec. Loss: 11914.40820312 | Total Loss: 11933.56835938
10/04/24 23:01:09 (0:04:51.84) | [2/10000] Batch 1399 (0.010s) | LR: 1e-08 | KLW: 0.002, KLD (loss): 10867.039, Rec. Loss: 13442.21093750 | Total Loss: 13463.94531250
10/04/24 23:01:09 (0:04:51.88) | [2/10000] Batch 1400 (0.010s) | LR: 1e-08 | KLW: 0.002, KLD (loss): 10953.141, Rec. Loss: 13582.33300781 | Total Loss: 13604.23925781
10/04/24 23:01:09 (0:04:51.92) | [2/10000] Batch 1401 (0.011s) | LR: 1e-08 | KLW: 0.002, KLD (loss): 10540.252, Rec. Loss: 13105.36132812 | Total Loss: 13126.44140625
10/04/24 23:01:09 (0:04:51.96) | [2/10000] Batch 1402 (0.011s) | LR: 1e-08 | KLW: 0.002, KLD (loss): 10420.557, Rec. Loss: 13006.18261719 | Total Loss: 13027.02343750
10/04/24 23:01:09 (0:04:52.00) | [2/10000] Batch 1403 (0.011s) | LR: 1e-08 | KLW: 0.002, KLD (loss): 11065.472, Rec. Loss: 13740.66796875 | Total Loss: 13762.79882812
10/04/24 23:01:09 (0:04:52.04) | [2/10000] Batch 1404 (0.011s) | LR: 1e-08 | KLW: 0.002, KLD (loss): 10212.881, Rec. Loss: 12698.84375000 | Total Loss: 12719.26953125
10/04/24 23:01:09 (0:04:52.08) | [2/10000] Batch 1405 (0.011s) | LR: 1e-08 | KLW: 0.002, KLD (loss): 10383.481, Rec. Loss: 12892.44921875 | Total Loss: 12913.21582031
10/04/24 23:01:09 (0:04:52.12) | [2/10000] Batch 1406 (0.011s) | LR: 1e-08 | KLW: 0.002, KLD (loss): 11740.211, Rec. Loss: 14554.23339844 | Total Loss: 14577.71386719
10/04/24 23:01:09 (0:04:52.16) | [2/10000] Batch 1407 (0.010s) | LR: 1e-08 | KLW: 0.002, KLD (loss): 11403.908, Rec. Loss: 14140.25488281 | Total Loss: 14163.06250000
10/04/24 23:01:09 (0:04:52.20) | [2/10000] Batch 1408 (0.011s) | LR: 1e-08 | KLW: 0.002, KLD (loss): 10765.256, Rec. Loss: 13402.83886719 | Total Loss: 13424.36914062
10/04/24 23:01:09 (0:04:52.24) | [2/10000] Batch 1409 (0.011s) | LR: 1e-08 | KLW: 0.002, KLD (loss): 10974.771, Rec. Loss: 13667.05664062 | Total Loss: 13689.00585938
10/04/24 23:01:09 (0:04:52.27) | [2/10000] Batch 1410 (0.010s) | LR: 1e-08 | KLW: 0.002, KLD (loss): 10680.621, Rec. Loss: 13303.71777344 | Total Loss: 13325.07910156
10/04/24 23:01:09 (0:04:52.31) | [2/10000] Batch 1411 (0.010s) | LR: 1e-08 | KLW: 0.002, KLD (loss): 10708.600, Rec. Loss: 13374.61230469 | Total Loss: 13396.02929688
10/04/24 23:01:09 (0:04:52.35) | [2/10000] Batch 1412 (0.011s) | LR: 1e-08 | KLW: 0.002, KLD (loss): 11091.349, Rec. Loss: 13777.75976562 | Total Loss: 13799.94238281
10/04/24 23:01:09 (0:04:52.39) | [2/10000] Batch 1413 (0.011s) | LR: 1e-08 | KLW: 0.002, KLD (loss): 11621.720, Rec. Loss: 14487.17675781 | Total Loss: 14510.41992188
10/04/24 23:01:09 (0:04:52.43) | [2/10000] Batch 1414 (0.011s) | LR: 1e-08 | KLW: 0.002, KLD (loss): 9943.850, Rec. Loss: 12383.20117188 | Total Loss: 12403.08886719
10/04/24 23:01:09 (0:04:52.47) | [2/10000] Batch 1415 (0.011s) | LR: 1e-08 | KLW: 0.002, KLD (loss): 11815.349, Rec. Loss: 14691.59179688 | Total Loss: 14715.22265625
10/04/24 23:01:09 (0:04:52.51) | [2/10000] Batch 1416 (0.011s) | LR: 1e-08 | KLW: 0.002, KLD (loss): 11227.447, Rec. Loss: 13976.69921875 | Total Loss: 13999.15429688
